Model,System,Round,Avg Score Document,Avg Score Reference,Avg Score Ref+Doc,Num Judges
deepseek-r1,buckling,second,68.33,83.0,77.33,3
deepseek-r1,buckling,third,53.33,35.0,39.33,3
deepseek-r1,slider_crank,first,63.33,34.67,32.67,3
deepseek-r1,slider_crank,second,42.0,61.0,52.33,3
deepseek-r1,slider_crank,third,42.67,51.67,59.0,3
deepseek-r1,turtlebot,first,53.33,17.0,17.0,3
deepseek-r1,turtlebot,second,49.67,72.67,71.33,3
deepseek-r1,turtlebot,third,46.33,26.33,21.33,3
deepseek-r1,rigid_multipatches,first,29.67,12.33,20.0,3
deepseek-r1,rigid_multipatches,second,34.0,43.0,54.0,3
deepseek-r1,rigid_multipatches,third,53.67,67.0,73.67,3
deepseek-r1,cable,first,39.33,21.67,5.67,3
deepseek-r1,cable,second,30.67,70.33,66.67,3
deepseek-r1,cable,third,41.0,44.33,37.67,3
deepseek-r1,hmmwv,first,77.67,24.33,17.0,3
deepseek-r1,hmmwv,second,55.0,48.33,48.0,3
deepseek-r1,hmmwv,third,52.67,58.67,63.0,3
deepseek-r1,handler,first,55.67,31.0,18.0,3
deepseek-r1,handler,second,55.0,85.0,82.0,3
deepseek-r1,handler,third,61.33,51.0,43.0,3
deepseek-r1,lidar,first,43.33,41.67,36.33,3
deepseek-r1,lidar,second,66.0,61.0,77.33,3
deepseek-r1,lidar,third,53.67,18.33,22.67,3
llama-3.1-405b-instruct,gator,first,8.33,16.0,21.67,3
llama-3.1-405b-instruct,gator,second,66.67,75.0,40.67,3
llama-3.1-405b-instruct,gator,third,44.33,87.33,72.67,3
llama-3.1-405b-instruct,gear,first,52.0,16.33,18.0,3
llama-3.1-405b-instruct,gear,second,51.33,83.67,81.33,3
llama-3.1-405b-instruct,gear,third,62.33,44.67,52.0,3
llama-3.1-405b-instruct,feda,first,37.33,24.0,16.67,3
llama-3.1-405b-instruct,feda,second,48.67,43.33,37.33,3
llama-3.1-405b-instruct,feda,third,45.0,28.0,47.33,3
llama-3.1-405b-instruct,man,first,14.33,29.0,29.67,3
llama-3.1-405b-instruct,man,second,20.33,71.33,48.67,3
llama-3.1-405b-instruct,man,third,62.67,26.33,15.33,3
llama-3.1-405b-instruct,art,first,28.0,16.33,17.67,3
llama-3.1-405b-instruct,art,second,48.33,90.33,62.33,3
llama-3.1-405b-instruct,art,third,56.0,92.67,86.67,3
llama-3.1-405b-instruct,vehros,first,13.33,10.0,22.33,3
llama-3.1-405b-instruct,vehros,second,52.33,43.33,37.0,3
llama-3.1-405b-instruct,vehros,third,22.0,44.0,41.33,3
llama-3.1-405b-instruct,pendulum,first,21.0,20.67,23.33,3
llama-3.1-405b-instruct,pendulum,second,47.0,47.33,35.0,3
llama-3.1-405b-instruct,pendulum,third,46.67,59.67,58.33,3
llama-3.1-405b-instruct,rigid_highway,first,40.33,18.67,11.33,3
llama-3.1-405b-instruct,rigid_highway,second,48.67,80.67,65.33,3
llama-3.1-405b-instruct,rigid_highway,third,65.33,90.67,74.0,3
llama-3.1-405b-instruct,curiosity,first,30.0,11.0,24.0,3
llama-3.1-405b-instruct,curiosity,second,44.67,74.0,60.33,3
llama-3.1-405b-instruct,curiosity,third,57.33,46.67,37.33,3
llama-3.1-405b-instruct,gps_imu,first,12.0,10.33,5.33,3
llama-3.1-405b-instruct,gps_imu,second,49.33,67.33,52.33,3
llama-3.1-405b-instruct,gps_imu,third,50.33,79.67,58.0,3
llama-3.1-405b-instruct,mass_spring_damper,first,46.0,35.67,7.0,3
llama-3.1-405b-instruct,mass_spring_damper,second,56.0,44.0,69.33,3
llama-3.1-405b-instruct,mass_spring_damper,third,57.33,47.67,34.67,3
llama-3.1-405b-instruct,uazbus,first,43.67,10.33,12.0,3
llama-3.1-405b-instruct,uazbus,second,48.67,66.33,73.33,3
llama-3.1-405b-instruct,uazbus,third,31.67,44.67,54.67,3
llama-3.1-405b-instruct,scm,first,10.0,25.0,9.0,3
llama-3.1-405b-instruct,scm,second,43.67,75.33,58.0,3
llama-3.1-405b-instruct,scm,third,50.0,24.0,47.0,3
llama-3.1-405b-instruct,veh_app,first,40.33,11.67,11.67,3
llama-3.1-405b-instruct,veh_app,second,42.0,20.33,42.0,3
llama-3.1-405b-instruct,veh_app,third,33.0,65.0,63.0,3
llama-3.1-405b-instruct,sedan,first,19.67,31.33,11.33,3
llama-3.1-405b-instruct,sedan,second,54.0,53.67,53.33,3
llama-3.1-405b-instruct,sedan,third,52.0,34.67,33.33,2
llama-3.1-405b-instruct,citybus,first,39.67,20.33,10.67,3
llama-3.1-405b-instruct,citybus,second,54.0,56.33,54.33,3
llama-3.1-405b-instruct,citybus,third,48.33,84.0,80.0,3
llama-3.1-405b-instruct,beam,first,29.0,13.67,29.0,3
llama-3.1-405b-instruct,beam,second,23.67,61.33,78.33,3
llama-3.1-405b-instruct,beam,third,43.33,87.0,77.0,3
llama-3.1-405b-instruct,sensros,first,13.0,27.67,12.33,3
llama-3.1-405b-instruct,sensros,second,40.33,58.0,61.67,3
llama-3.1-405b-instruct,sensros,third,20.0,73.0,69.33,3
llama-3.1-405b-instruct,camera,first,48.5,6.67,14.33,2
llama-3.1-405b-instruct,camera,second,22.0,69.33,61.67,3
llama-3.1-405b-instruct,camera,third,71.67,50.0,43.67,3
llama-3.1-405b-instruct,particles,first,18.0,23.67,21.67,3
llama-3.1-405b-instruct,particles,second,62.0,83.33,76.0,3
llama-3.1-405b-instruct,particles,third,59.33,77.0,65.0,3
llama-3.1-405b-instruct,kraz,first,7.0,22.67,21.33,3
llama-3.1-405b-instruct,kraz,second,48.0,57.0,59.33,3
llama-3.1-405b-instruct,kraz,third,49.33,32.33,38.67,3
llama-3.1-405b-instruct,m113,first,12.0,8.67,11.33,3
llama-3.1-405b-instruct,m113,second,32.0,20.67,52.0,3
llama-3.1-405b-instruct,m113,third,43.0,50.67,45.0,3
llama-3.1-405b-instruct,tablecloth,first,26.0,18.67,12.33,3
llama-3.1-405b-instruct,tablecloth,second,35.67,67.0,64.67,3
llama-3.1-405b-instruct,tablecloth,third,58.67,75.67,48.67,3
llama-3.1-405b-instruct,rotor,first,23.33,28.0,12.0,3
llama-3.1-405b-instruct,rotor,second,44.33,58.0,78.67,3
llama-3.1-405b-instruct,rotor,third,39.33,61.33,68.0,3
llama-3.1-405b-instruct,scm_hill,first,26.5,12.0,12.33,2
llama-3.1-405b-instruct,scm_hill,second,55.0,41.33,41.0,3
llama-3.1-405b-instruct,scm_hill,third,49.33,62.33,61.33,3
llama-3.1-405b-instruct,viper,first,24.0,13.33,15.0,3
llama-3.1-405b-instruct,viper,second,66.0,93.67,86.33,3
llama-3.1-405b-instruct,viper,third,72.0,52.33,48.67,3
llama-3.1-405b-instruct,buckling,first,16.67,21.33,27.0,3
llama-3.1-405b-instruct,buckling,second,64.33,81.67,74.67,3
llama-3.1-405b-instruct,buckling,third,30.67,16.33,45.67,3
llama-3.1-405b-instruct,slider_crank,first,34.0,27.0,26.33,3
llama-3.1-405b-instruct,slider_crank,second,23.67,67.33,52.33,3
llama-3.1-405b-instruct,slider_crank,third,55.0,66.33,63.33,3
llama-3.1-405b-instruct,turtlebot,first,21.0,2.67,23.67,2
llama-3.1-405b-instruct,turtlebot,second,60.0,67.33,46.0,3
llama-3.1-405b-instruct,turtlebot,third,30.0,28.33,23.67,3
llama-3.1-405b-instruct,rigid_multipatches,first,29.0,25.67,18.0,3
llama-3.1-405b-instruct,rigid_multipatches,second,36.67,37.33,44.67,3
llama-3.1-405b-instruct,rigid_multipatches,third,38.67,86.67,73.33,3
llama-3.1-405b-instruct,cable,first,29.33,20.33,24.67,3
llama-3.1-405b-instruct,cable,second,41.0,84.33,69.0,3
llama-3.1-405b-instruct,cable,third,47.67,35.33,28.0,3
llama-3.1-405b-instruct,hmmwv,first,10.33,22.0,22.67,3
llama-3.1-405b-instruct,hmmwv,second,57.33,38.67,35.67,3
llama-3.1-405b-instruct,hmmwv,third,43.67,49.33,56.0,3
llama-3.1-405b-instruct,handler,first,34.67,17.0,17.67,3
llama-3.1-405b-instruct,handler,second,64.33,65.67,81.33,3
llama-3.1-405b-instruct,handler,third,57.67,43.33,23.0,3
llama-3.1-405b-instruct,lidar,first,22.67,21.0,22.33,3
llama-3.1-405b-instruct,lidar,second,34.33,59.67,47.33,3
llama-3.1-405b-instruct,lidar,third,14.0,22.67,15.67,3
gemma-3-1b-it,gator,first,11.0,18.0,6.33,2
gemma-3-1b-it,gator,second,64.5,61.33,63.67,2
gemma-3-1b-it,gator,third,59.33,62.0,59.0,3
gemma-3-1b-it,gear,first,18.0,25.0,8.67,3
gemma-3-1b-it,gear,second,41.33,47.33,33.0,3
gemma-3-1b-it,gear,third,15.0,22.0,5.0,3
gemma-3-1b-it,feda,first,31.67,22.33,10.67,3
gemma-3-1b-it,feda,second,42.67,60.33,50.33,3
gemma-3-1b-it,feda,third,56.33,63.33,55.33,3
gemma-3-1b-it,man,first,5.33,7.33,6.0,3
gemma-3-1b-it,man,second,49.33,59.67,49.0,3
gemma-3-1b-it,man,third,60.0,53.67,51.33,3
gemma-3-1b-it,art,first,10.0,16.33,9.5,3
gemma-3-1b-it,art,second,60.0,90.33,87.0,3
gemma-3-1b-it,art,third,57.0,60.33,72.67,3
gemma-3-1b-it,vehros,first,9.0,21.0,6.33,3
gemma-3-1b-it,vehros,second,24.67,19.67,22.0,3
gemma-3-1b-it,vehros,third,44.0,44.0,28.67,3
gemma-3-1b-it,pendulum,first,18.0,23.33,12.67,3
gemma-3-1b-it,pendulum,second,39.0,17.67,11.33,3
gemma-3-1b-it,pendulum,third,45.67,64.0,54.33,3
gemma-3-1b-it,rigid_highway,first,3.33,6.67,8.33,3
gemma-3-1b-it,rigid_highway,second,54.33,46.67,59.67,3
gemma-3-1b-it,rigid_highway,third,35.67,57.33,55.33,3
gemma-3-1b-it,curiosity,first,0.67,9.67,6.67,3
gemma-3-1b-it,curiosity,second,67.67,62.33,52.67,3
gemma-3-1b-it,curiosity,third,57.0,39.33,49.67,3
gemma-3-1b-it,gps_imu,first,13.67,4.33,29.33,3
gemma-3-1b-it,gps_imu,second,57.0,38.0,42.67,3
gemma-3-1b-it,gps_imu,third,18.67,30.0,14.67,3
gemma-3-1b-it,mass_spring_damper,first,1.67,24.33,24.33,3
gemma-3-1b-it,mass_spring_damper,second,17.33,12.33,7.0,3
gemma-3-1b-it,mass_spring_damper,third,62.0,62.33,47.0,3
gemma-3-1b-it,uazbus,first,6.67,9.33,5.0,3
gemma-3-1b-it,uazbus,second,51.33,29.67,50.67,3
gemma-3-1b-it,uazbus,third,49.67,63.67,48.33,3
gemma-3-1b-it,scm,first,11.67,14.0,9.67,3
gemma-3-1b-it,scm,second,34.33,50.67,43.67,3
gemma-3-1b-it,scm,third,50.0,49.0,30.67,3
gemma-3-1b-it,veh_app,first,15.67,11.33,10.0,3
gemma-3-1b-it,veh_app,second,54.0,49.0,36.33,3
gemma-3-1b-it,veh_app,third,16.0,28.33,28.33,2
gemma-3-1b-it,sedan,first,17.67,7.0,8.33,3
gemma-3-1b-it,sedan,second,49.67,29.33,42.33,3
gemma-3-1b-it,sedan,third,61.67,34.33,38.67,3
gemma-3-1b-it,citybus,first,21.33,23.67,3.0,3
gemma-3-1b-it,citybus,second,40.67,42.33,56.67,3
gemma-3-1b-it,citybus,third,46.0,49.67,21.67,3
gemma-3-1b-it,beam,first,3.33,5.67,16.67,3
gemma-3-1b-it,beam,second,52.67,57.0,61.0,3
gemma-3-1b-it,beam,third,45.67,77.67,67.67,3
gemma-3-1b-it,sensros,first,5.67,21.67,20.33,3
gemma-3-1b-it,sensros,second,24.0,16.0,17.0,3
gemma-3-1b-it,sensros,third,27.67,27.67,3.0,3
gemma-3-1b-it,camera,first,12.33,8.0,2.5,3
gemma-3-1b-it,camera,second,25.33,26.33,27.67,3
gemma-3-1b-it,camera,third,33.33,18.0,36.33,3
gemma-3-1b-it,particles,first,15.67,21.0,6.67,3
gemma-3-1b-it,particles,second,40.33,24.0,40.67,3
gemma-3-1b-it,particles,third,52.67,44.33,40.33,3
gemma-3-1b-it,kraz,first,21.67,15.33,7.67,3
gemma-3-1b-it,kraz,second,40.0,48.33,37.0,3
gemma-3-1b-it,kraz,third,58.33,19.67,18.67,3
gemma-3-1b-it,m113,first,27.67,18.67,11.0,3
gemma-3-1b-it,m113,second,45.0,36.0,36.67,3
gemma-3-1b-it,m113,third,51.67,49.67,49.0,3
gemma-3-1b-it,tablecloth,first,9.0,21.0,2.0,3
gemma-3-1b-it,tablecloth,second,72.0,40.33,29.33,3
gemma-3-1b-it,tablecloth,third,8.0,25.33,40.0,3
gemma-3-1b-it,rotor,first,13.0,8.0,8.67,3
gemma-3-1b-it,rotor,second,29.0,45.33,31.67,3
gemma-3-1b-it,rotor,third,36.0,53.33,44.67,3
gemma-3-1b-it,scm_hill,first,11.67,16.67,18.67,3
gemma-3-1b-it,scm_hill,second,39.67,36.33,42.0,3
gemma-3-1b-it,scm_hill,third,56.33,47.67,53.67,3
gemma-3-1b-it,viper,first,13.5,10.33,7.33,2
gemma-3-1b-it,viper,second,53.33,50.33,39.33,3
gemma-3-1b-it,viper,third,63.0,33.67,30.33,3
gemma-3-1b-it,buckling,first,7.67,24.67,12.67,3
gemma-3-1b-it,buckling,second,1.0,17.33,8.33,2
gemma-3-1b-it,buckling,third,23.0,16.67,24.0,3
gemma-3-1b-it,slider_crank,first,14.67,15.33,23.33,3
gemma-3-1b-it,slider_crank,second,50.67,36.67,57.67,3
gemma-3-1b-it,slider_crank,third,53.0,22.67,42.33,3
gemma-3-1b-it,turtlebot,first,8.0,7.67,10.67,3
gemma-3-1b-it,turtlebot,second,50.0,50.0,35.0,3
gemma-3-1b-it,turtlebot,third,61.67,40.0,24.33,3
gemma-3-1b-it,rigid_multipatches,first,26.0,8.0,8.0,3
gemma-3-1b-it,rigid_multipatches,second,47.67,31.67,43.67,3
gemma-3-1b-it,rigid_multipatches,third,46.33,63.0,43.0,3
gemma-3-1b-it,cable,first,1.33,4.0,12.0,3
gemma-3-1b-it,cable,second,41.67,43.67,29.67,3
gemma-3-1b-it,cable,third,43.0,55.67,43.67,3
gemma-3-1b-it,hmmwv,first,8.0,28.67,10.67,3
gemma-3-1b-it,hmmwv,second,60.33,46.67,43.67,3
gemma-3-1b-it,hmmwv,third,34.0,29.67,43.33,3
gemma-3-1b-it,handler,first,13.0,3.67,1.33,3
gemma-3-1b-it,handler,second,49.67,58.0,64.0,3
gemma-3-1b-it,handler,third,59.0,48.67,46.33,3
gemma-3-1b-it,lidar,first,7.33,27.67,12.33,3
gemma-3-1b-it,lidar,second,18.0,33.33,28.33,3
gemma-3-1b-it,lidar,third,37.33,12.67,26.0,3
qwen3-235b-a22b,gator,first,32.0,18.33,22.67,3
qwen3-235b-a22b,gator,second,54.67,71.33,60.33,3
qwen3-235b-a22b,gator,third,47.33,65.0,67.0,3
qwen3-235b-a22b,gear,first,37.67,25.0,33.33,3
qwen3-235b-a22b,gear,second,56.33,86.67,70.0,3
qwen3-235b-a22b,gear,third,47.0,41.67,48.33,3
qwen3-235b-a22b,feda,first,33.33,25.0,17.67,3
qwen3-235b-a22b,feda,second,48.67,65.0,60.0,3
qwen3-235b-a22b,feda,third,50.33,55.67,47.67,3
qwen3-235b-a22b,man,first,57.67,9.33,33.33,3
qwen3-235b-a22b,man,second,42.67,59.67,69.33,3
qwen3-235b-a22b,man,third,62.33,48.33,47.33,3
qwen3-235b-a22b,art,first,68.33,27.33,18.0,3
qwen3-235b-a22b,art,second,36.0,70.0,78.33,3
qwen3-235b-a22b,art,third,49.33,81.0,79.67,3
qwen3-235b-a22b,vehros,first,61.0,9.33,27.67,3
qwen3-235b-a22b,vehros,second,57.33,48.33,50.67,3
qwen3-235b-a22b,vehros,third,79.67,32.67,46.67,3
qwen3-235b-a22b,pendulum,first,57.33,16.0,27.0,3
qwen3-235b-a22b,pendulum,second,41.33,56.67,35.67,3
qwen3-235b-a22b,pendulum,third,45.0,75.0,65.0,3
qwen3-235b-a22b,rigid_highway,first,37.33,27.67,21.33,3
qwen3-235b-a22b,rigid_highway,second,54.0,66.67,65.67,3
qwen3-235b-a22b,rigid_highway,third,47.33,63.67,61.67,3
qwen3-235b-a22b,curiosity,first,32.0,26.33,18.0,3
qwen3-235b-a22b,curiosity,second,39.0,49.33,61.33,3
qwen3-235b-a22b,curiosity,third,59.0,35.67,35.33,3
qwen3-235b-a22b,gps_imu,first,34.0,24.0,35.33,3
qwen3-235b-a22b,gps_imu,second,48.33,69.0,65.33,3
qwen3-235b-a22b,gps_imu,third,28.67,82.0,70.33,3
qwen3-235b-a22b,mass_spring_damper,first,35.33,28.33,34.67,3
qwen3-235b-a22b,mass_spring_damper,second,58.67,55.0,56.67,3
qwen3-235b-a22b,mass_spring_damper,third,49.33,47.33,60.67,3
qwen3-235b-a22b,uazbus,first,65.0,14.33,26.33,3
qwen3-235b-a22b,uazbus,second,47.33,58.33,44.0,3
qwen3-235b-a22b,uazbus,third,46.67,42.67,64.0,3
qwen3-235b-a22b,scm,first,49.0,30.33,14.0,3
qwen3-235b-a22b,scm,second,41.67,59.67,53.0,3
qwen3-235b-a22b,scm,third,50.67,30.0,42.0,3
qwen3-235b-a22b,veh_app,first,50.67,34.0,29.0,3
qwen3-235b-a22b,veh_app,second,32.0,22.33,28.33,3
qwen3-235b-a22b,veh_app,third,43.0,64.0,48.33,3
qwen3-235b-a22b,sedan,first,51.67,33.33,20.0,3
qwen3-235b-a22b,sedan,second,42.0,42.67,34.67,3
qwen3-235b-a22b,sedan,third,51.67,20.67,30.0,3
qwen3-235b-a22b,citybus,first,50.33,25.67,29.67,3
qwen3-235b-a22b,citybus,second,48.33,82.0,73.0,3
qwen3-235b-a22b,citybus,third,49.0,70.0,66.33,3
qwen3-235b-a22b,beam,first,30.67,21.0,18.33,3
qwen3-235b-a22b,beam,second,36.67,61.67,47.0,3
qwen3-235b-a22b,beam,third,57.33,58.0,57.33,3
qwen3-235b-a22b,sensros,first,27.0,20.33,21.33,3
qwen3-235b-a22b,sensros,second,23.67,49.67,46.67,3
qwen3-235b-a22b,sensros,third,39.67,71.67,81.67,3
qwen3-235b-a22b,camera,first,62.33,16.67,31.67,3
qwen3-235b-a22b,camera,second,46.67,64.67,67.67,3
qwen3-235b-a22b,camera,third,28.0,61.67,47.33,3
qwen3-235b-a22b,particles,first,11.33,28.33,19.33,3
qwen3-235b-a22b,particles,second,80.33,81.67,81.67,3
qwen3-235b-a22b,particles,third,65.0,45.0,64.67,3
qwen3-235b-a22b,kraz,first,56.0,18.67,24.67,3
qwen3-235b-a22b,kraz,second,49.0,49.33,61.33,3
qwen3-235b-a22b,kraz,third,45.33,37.33,32.33,3
qwen3-235b-a22b,m113,first,56.33,10.67,25.33,3
qwen3-235b-a22b,m113,second,43.33,28.0,35.0,3
qwen3-235b-a22b,m113,third,84.33,53.0,61.0,3
qwen3-235b-a22b,tablecloth,first,56.67,16.67,32.33,3
qwen3-235b-a22b,tablecloth,second,45.67,58.67,66.67,3
qwen3-235b-a22b,tablecloth,third,59.67,55.33,54.67,3
qwen3-235b-a22b,rotor,first,50.33,12.0,24.33,3
qwen3-235b-a22b,rotor,second,50.67,75.0,53.67,3
qwen3-235b-a22b,rotor,third,48.67,51.0,63.33,3
qwen3-235b-a22b,scm_hill,first,64.67,30.67,28.0,3
qwen3-235b-a22b,scm_hill,second,40.67,35.33,47.0,3
qwen3-235b-a22b,scm_hill,third,75.5,58.33,56.67,2
qwen3-235b-a22b,viper,first,62.67,34.0,24.67,3
qwen3-235b-a22b,viper,second,77.33,85.0,81.33,3
qwen3-235b-a22b,viper,third,52.33,30.33,53.33,3
qwen3-235b-a22b,buckling,first,67.33,28.33,32.67,3
qwen3-235b-a22b,buckling,second,69.33,89.67,83.0,3
qwen3-235b-a22b,buckling,third,65.67,25.67,32.33,3
qwen3-235b-a22b,slider_crank,first,39.67,35.33,26.33,3
qwen3-235b-a22b,slider_crank,second,65.0,85.0,69.33,3
qwen3-235b-a22b,slider_crank,third,56.67,75.33,64.33,3
qwen3-235b-a22b,turtlebot,first,52.67,37.33,19.0,3
qwen3-235b-a22b,turtlebot,second,52.33,67.0,66.33,3
qwen3-235b-a22b,turtlebot,third,69.33,13.0,31.33,3
qwen3-235b-a22b,rigid_multipatches,first,54.67,10.33,14.67,3
qwen3-235b-a22b,rigid_multipatches,second,61.33,58.67,76.67,3
qwen3-235b-a22b,rigid_multipatches,third,41.67,68.67,62.33,3
qwen3-235b-a22b,cable,first,39.33,7.67,12.0,3
qwen3-235b-a22b,cable,second,62.0,84.0,61.67,3
qwen3-235b-a22b,cable,third,37.33,31.0,17.0,3
qwen3-235b-a22b,hmmwv,first,43.67,44.67,27.67,3
qwen3-235b-a22b,hmmwv,second,60.0,45.67,37.67,3
qwen3-235b-a22b,hmmwv,third,46.0,63.0,65.67,3
qwen3-235b-a22b,handler,first,71.67,36.0,17.33,3
qwen3-235b-a22b,handler,second,50.0,82.67,71.0,3
qwen3-235b-a22b,handler,third,79.0,51.33,35.67,3
qwen3-235b-a22b,lidar,first,29.0,30.0,17.67,3
qwen3-235b-a22b,lidar,second,25.0,58.0,61.33,3
qwen3-235b-a22b,lidar,third,25.67,11.33,9.67,3
mistral-small-3.1-24b-instruct-2503,gator,first,25.5,7.0,18.0,2
mistral-small-3.1-24b-instruct-2503,gator,second,51.33,67.67,66.67,3
mistral-small-3.1-24b-instruct-2503,gator,third,52.0,64.67,75.0,3
mistral-small-3.1-24b-instruct-2503,gear,first,40.67,28.33,18.67,3
mistral-small-3.1-24b-instruct-2503,gear,second,57.67,83.67,69.33,3
mistral-small-3.1-24b-instruct-2503,gear,third,43.67,39.33,48.0,3
mistral-small-3.1-24b-instruct-2503,feda,first,9.0,2.67,23.33,3
mistral-small-3.1-24b-instruct-2503,feda,second,29.0,58.67,27.0,3
mistral-small-3.1-24b-instruct-2503,feda,third,19.33,24.67,48.0,3
mistral-small-3.1-24b-instruct-2503,man,first,25.0,2.67,12.67,3
mistral-small-3.1-24b-instruct-2503,man,second,53.33,75.67,55.67,3
mistral-small-3.1-24b-instruct-2503,man,third,32.67,35.67,33.0,3
mistral-small-3.1-24b-instruct-2503,art,first,13.67,3.67,11.0,3
mistral-small-3.1-24b-instruct-2503,art,second,44.67,89.67,62.33,3
mistral-small-3.1-24b-instruct-2503,art,third,25.0,90.0,82.67,3
mistral-small-3.1-24b-instruct-2503,vehros,first,41.0,27.33,31.33,3
mistral-small-3.1-24b-instruct-2503,vehros,second,48.33,34.0,37.33,3
mistral-small-3.1-24b-instruct-2503,vehros,third,75.67,56.67,39.67,3
mistral-small-3.1-24b-instruct-2503,pendulum,first,37.67,23.0,16.33,3
mistral-small-3.1-24b-instruct-2503,pendulum,second,39.0,60.33,45.67,3
mistral-small-3.1-24b-instruct-2503,pendulum,third,57.67,49.33,53.67,3
mistral-small-3.1-24b-instruct-2503,rigid_highway,first,17.67,30.67,26.33,3
mistral-small-3.1-24b-instruct-2503,rigid_highway,second,60.0,61.0,74.33,3
mistral-small-3.1-24b-instruct-2503,rigid_highway,third,51.0,59.0,81.0,3
mistral-small-3.1-24b-instruct-2503,curiosity,first,13.33,29.0,11.0,3
mistral-small-3.1-24b-instruct-2503,curiosity,second,68.0,62.33,43.0,3
mistral-small-3.1-24b-instruct-2503,curiosity,third,54.67,43.67,45.67,3
mistral-small-3.1-24b-instruct-2503,gps_imu,first,32.0,13.0,11.0,3
mistral-small-3.1-24b-instruct-2503,gps_imu,second,49.33,41.33,42.67,3
mistral-small-3.1-24b-instruct-2503,gps_imu,third,42.67,84.0,58.67,3
mistral-small-3.1-24b-instruct-2503,mass_spring_damper,first,55.0,31.0,37.33,3
mistral-small-3.1-24b-instruct-2503,mass_spring_damper,second,41.33,58.0,39.33,3
mistral-small-3.1-24b-instruct-2503,mass_spring_damper,third,28.33,38.33,31.33,3
mistral-small-3.1-24b-instruct-2503,uazbus,first,60.33,10.0,14.33,3
mistral-small-3.1-24b-instruct-2503,uazbus,second,49.0,50.67,75.67,3
mistral-small-3.1-24b-instruct-2503,uazbus,third,51.0,53.33,59.0,3
mistral-small-3.1-24b-instruct-2503,scm,first,20.67,32.0,13.33,3
mistral-small-3.1-24b-instruct-2503,scm,second,77.33,75.0,70.33,3
mistral-small-3.1-24b-instruct-2503,scm,third,44.0,39.67,15.0,3
mistral-small-3.1-24b-instruct-2503,veh_app,first,8.33,15.33,12.33,3
mistral-small-3.1-24b-instruct-2503,veh_app,second,47.0,38.33,34.0,3
mistral-small-3.1-24b-instruct-2503,veh_app,third,32.33,46.67,52.0,3
mistral-small-3.1-24b-instruct-2503,sedan,first,23.0,27.0,16.33,3
mistral-small-3.1-24b-instruct-2503,sedan,second,54.33,43.0,46.0,3
mistral-small-3.1-24b-instruct-2503,sedan,third,68.67,25.0,33.0,3
mistral-small-3.1-24b-instruct-2503,citybus,first,19.33,16.33,21.0,3
mistral-small-3.1-24b-instruct-2503,citybus,second,47.0,72.0,44.0,3
mistral-small-3.1-24b-instruct-2503,citybus,third,34.33,71.0,67.67,3
mistral-small-3.1-24b-instruct-2503,beam,first,26.0,11.0,19.0,3
mistral-small-3.1-24b-instruct-2503,beam,second,59.33,53.0,41.33,3
mistral-small-3.1-24b-instruct-2503,beam,third,51.33,56.67,65.0,3
mistral-small-3.1-24b-instruct-2503,sensros,first,19.67,16.0,15.0,3
mistral-small-3.1-24b-instruct-2503,sensros,second,24.67,45.33,43.67,3
mistral-small-3.1-24b-instruct-2503,sensros,third,35.67,56.0,65.33,3
mistral-small-3.1-24b-instruct-2503,camera,first,31.67,0.67,26.0,3
mistral-small-3.1-24b-instruct-2503,camera,second,24.0,58.0,55.0,3
mistral-small-3.1-24b-instruct-2503,camera,third,29.33,44.0,40.67,3
mistral-small-3.1-24b-instruct-2503,particles,first,12.33,31.67,12.0,3
mistral-small-3.1-24b-instruct-2503,particles,second,68.0,63.33,69.0,3
mistral-small-3.1-24b-instruct-2503,particles,third,28.67,72.0,73.33,3
mistral-small-3.1-24b-instruct-2503,kraz,first,31.67,17.0,15.0,3
mistral-small-3.1-24b-instruct-2503,kraz,second,56.0,45.33,54.33,3
mistral-small-3.1-24b-instruct-2503,kraz,third,44.33,33.0,32.33,3
mistral-small-3.1-24b-instruct-2503,m113,first,12.0,9.33,10.33,3
mistral-small-3.1-24b-instruct-2503,m113,second,40.67,38.33,39.0,3
mistral-small-3.1-24b-instruct-2503,m113,third,49.67,45.0,57.67,3
mistral-small-3.1-24b-instruct-2503,tablecloth,first,18.0,31.33,19.67,3
mistral-small-3.1-24b-instruct-2503,tablecloth,second,45.0,48.67,55.0,3
mistral-small-3.1-24b-instruct-2503,tablecloth,third,39.67,62.0,60.67,3
mistral-small-3.1-24b-instruct-2503,rotor,first,33.0,37.0,20.0,3
mistral-small-3.1-24b-instruct-2503,rotor,second,51.33,76.0,46.67,3
mistral-small-3.1-24b-instruct-2503,rotor,third,58.33,42.0,68.67,3
mistral-small-3.1-24b-instruct-2503,scm_hill,first,29.33,22.67,20.67,3
mistral-small-3.1-24b-instruct-2503,scm_hill,second,61.33,25.0,38.0,3
mistral-small-3.1-24b-instruct-2503,scm_hill,third,53.33,56.33,46.33,3
mistral-small-3.1-24b-instruct-2503,viper,first,34.0,11.33,19.0,3
mistral-small-3.1-24b-instruct-2503,viper,second,59.67,78.0,61.67,3
mistral-small-3.1-24b-instruct-2503,viper,third,63.67,48.0,44.67,3
mistral-small-3.1-24b-instruct-2503,buckling,first,26.67,20.67,17.33,3
mistral-small-3.1-24b-instruct-2503,buckling,second,50.67,81.33,77.67,3
mistral-small-3.1-24b-instruct-2503,buckling,third,24.0,20.67,24.33,3
