Model,System,Round,Avg Score Document,Avg Score Reference,Avg Score Ref+Doc,Num Judges
gemma-3-27b-it,tablecloth,third,42.0,65.33,56.33,3
gemma-3-27b-it,rotor,first,4.67,13.67,31.67,3
gemma-3-27b-it,rotor,second,44.67,76.33,78.0,3
gemma-3-27b-it,rotor,third,44.0,41.33,63.33,3
gemma-3-27b-it,scm_hill,first,30.0,14.67,23.67,3
gemma-3-27b-it,scm_hill,second,38.0,41.33,46.67,3
gemma-3-27b-it,scm_hill,third,71.67,37.33,55.0,3
gemma-3-27b-it,viper,first,15.67,16.33,14.67,3
gemma-3-27b-it,viper,second,58.0,69.33,78.33,3
gemma-3-27b-it,viper,third,41.0,36.67,50.33,3
gemma-3-27b-it,buckling,first,26.33,28.67,15.0,3
gemma-3-27b-it,buckling,second,37.33,87.33,60.0,3
gemma-3-27b-it,buckling,third,20.33,9.33,30.67,3
gemma-3-27b-it,slider_crank,first,26.33,31.67,31.0,3
gemma-3-27b-it,slider_crank,second,71.33,46.67,43.67,3
gemma-3-27b-it,slider_crank,third,48.33,65.33,63.67,3
gemma-3-27b-it,turtlebot,first,23.0,28.0,27.33,3
gemma-3-27b-it,turtlebot,second,73.0,74.0,56.0,3
gemma-3-27b-it,turtlebot,third,70.67,32.67,31.0,3
gemma-3-27b-it,rigid_multipatches,first,30.33,30.33,21.0,3
gemma-3-27b-it,rigid_multipatches,second,34.33,50.0,49.0,3
gemma-3-27b-it,rigid_multipatches,third,47.0,60.67,67.0,3
gemma-3-27b-it,cable,first,32.33,19.33,22.67,3
gemma-3-27b-it,cable,second,60.33,73.67,74.67,3
gemma-3-27b-it,cable,third,42.0,33.33,37.67,3
gemma-3-27b-it,hmmwv,first,29.67,29.67,29.0,3
gemma-3-27b-it,hmmwv,second,38.67,33.67,17.0,3
gemma-3-27b-it,hmmwv,third,41.67,69.33,64.33,3
gemma-3-27b-it,handler,first,16.67,22.0,13.0,3
gemma-3-27b-it,handler,second,47.33,84.33,60.33,3
gemma-3-27b-it,handler,third,71.0,33.33,39.67,3
gemma-3-27b-it,lidar,first,11.33,19.33,25.33,3
gemma-3-27b-it,lidar,second,32.67,33.0,36.67,3
gemma-3-27b-it,lidar,third,22.33,15.0,23.67,3
deepseek-r1,gator,first,37.33,25.67,13.33,3
deepseek-r1,gator,second,53.0,75.0,56.33,3
deepseek-r1,gator,third,53.33,79.67,45.0,3
deepseek-r1,gear,first,53.0,15.67,37.33,3
deepseek-r1,gear,second,55.33,82.0,56.67,3
deepseek-r1,gear,third,51.33,55.33,41.67,3
deepseek-r1,feda,first,57.67,39.33,36.0,3
deepseek-r1,feda,second,52.0,69.0,73.0,3
deepseek-r1,feda,third,58.67,66.33,62.33,3
deepseek-r1,man,first,81.67,34.0,20.67,3
deepseek-r1,man,second,29.33,78.33,57.33,3
deepseek-r1,man,third,29.0,8.33,20.33,3
deepseek-r1,art,first,57.0,30.33,33.0,3
deepseek-r1,art,second,57.33,66.33,63.67,3
deepseek-r1,art,third,54.67,70.67,61.67,3
deepseek-r1,vehros,first,50.67,34.0,16.0,3
deepseek-r1,vehros,second,77.33,55.33,44.0,3
deepseek-r1,vehros,third,68.0,50.67,60.67,3
deepseek-r1,pendulum,first,41.67,43.33,20.0,3
deepseek-r1,pendulum,second,54.67,21.0,26.67,3
deepseek-r1,pendulum,third,81.5,36.33,58.67,2
deepseek-r1,rigid_highway,first,37.33,12.0,19.33,3
deepseek-r1,rigid_highway,second,31.33,55.0,41.0,3
deepseek-r1,rigid_highway,third,36.0,86.33,79.0,3
deepseek-r1,curiosity,first,54.0,37.67,27.33,3
deepseek-r1,curiosity,second,57.67,62.67,62.67,3
deepseek-r1,curiosity,third,49.67,49.0,40.33,3
deepseek-r1,gps_imu,first,78.0,21.33,12.67,3
deepseek-r1,gps_imu,second,24.33,30.67,37.33,3
deepseek-r1,gps_imu,third,29.67,79.0,70.0,3
deepseek-r1,mass_spring_damper,first,66.67,36.33,22.0,3
deepseek-r1,mass_spring_damper,second,35.67,55.0,72.33,3
deepseek-r1,mass_spring_damper,third,59.0,35.33,49.33,3
deepseek-r1,uazbus,first,65.33,31.33,10.0,3
deepseek-r1,uazbus,second,47.33,33.33,37.67,3
deepseek-r1,uazbus,third,39.0,27.67,43.0,3
deepseek-r1,scm,first,20.67,0.0,32.67,3
deepseek-r1,scm,second,57.33,53.0,41.33,3
deepseek-r1,scm,third,47.33,53.67,43.0,3
deepseek-r1,veh_app,first,43.33,16.0,35.0,3
deepseek-r1,veh_app,second,29.0,24.67,58.33,3
deepseek-r1,veh_app,third,51.33,51.33,58.67,3
deepseek-r1,sedan,first,11.67,10.33,14.0,3
deepseek-r1,sedan,second,41.0,43.0,47.33,3
deepseek-r1,sedan,third,33.67,39.33,28.33,3
deepseek-r1,citybus,first,65.67,42.0,31.33,3
deepseek-r1,citybus,second,41.0,64.0,76.67,3
deepseek-r1,citybus,third,42.67,64.67,63.67,3
deepseek-r1,beam,first,34.67,34.33,35.33,3
deepseek-r1,beam,second,52.67,47.67,43.33,3
deepseek-r1,beam,third,49.0,84.33,76.67,3
deepseek-r1,sensros,first,50.67,34.67,29.0,3
deepseek-r1,sensros,second,27.67,42.33,20.33,3
deepseek-r1,sensros,third,30.33,62.33,80.0,3
deepseek-r1,camera,first,41.67,18.0,27.33,3
deepseek-r1,camera,second,35.33,75.67,51.0,3
deepseek-r1,camera,third,57.67,59.0,61.67,3
deepseek-r1,particles,first,63.67,37.67,30.33,3
deepseek-r1,particles,second,72.67,81.0,79.33,3
deepseek-r1,particles,third,44.33,69.0,55.33,3
deepseek-r1,kraz,first,62.0,5.67,13.67,3
deepseek-r1,kraz,second,32.33,63.0,46.33,3
deepseek-r1,kraz,third,42.0,41.0,17.33,3
deepseek-r1,m113,first,38.0,16.67,31.33,3
deepseek-r1,m113,second,36.67,40.0,38.0,3
deepseek-r1,m113,third,43.0,36.0,59.67,3
deepseek-r1,tablecloth,first,71.67,23.67,35.0,3
deepseek-r1,tablecloth,second,12.67,77.33,72.33,3
deepseek-r1,tablecloth,third,59.0,36.0,42.67,3
deepseek-r1,rotor,first,47.33,14.33,13.33,3
deepseek-r1,rotor,second,38.67,65.33,59.0,3
deepseek-r1,rotor,third,30.0,55.0,33.33,3
deepseek-r1,scm_hill,first,61.67,25.0,19.33,3
deepseek-r1,scm_hill,second,44.67,43.67,35.0,3
deepseek-r1,scm_hill,third,53.0,58.33,66.67,3
deepseek-r1,viper,first,53.0,29.0,29.0,3
deepseek-r1,viper,second,64.67,49.0,80.0,3
deepseek-r1,viper,third,54.67,55.33,34.33,3
deepseek-r1,buckling,first,45.33,25.67,28.33,3
deepseek-r1,buckling,second,56.33,71.0,84.67,3
deepseek-r1,buckling,third,50.67,32.33,26.0,3
deepseek-r1,slider_crank,first,65.0,38.67,51.0,3
deepseek-r1,slider_crank,second,49.67,52.0,55.0,3
deepseek-r1,slider_crank,third,45.0,63.0,59.33,3
deepseek-r1,turtlebot,first,50.67,19.0,21.33,3
deepseek-r1,turtlebot,second,68.67,80.0,74.0,3
deepseek-r1,turtlebot,third,60.0,21.67,40.33,3
deepseek-r1,rigid_multipatches,first,62.33,9.33,25.33,3
deepseek-r1,rigid_multipatches,second,44.0,52.67,58.67,3
deepseek-r1,rigid_multipatches,third,44.0,85.33,84.0,3
deepseek-r1,cable,first,37.67,32.33,33.0,3
deepseek-r1,cable,second,59.67,79.33,67.67,3
deepseek-r1,cable,third,62.33,55.33,27.67,3
deepseek-r1,hmmwv,first,37.0,11.67,24.67,3
deepseek-r1,hmmwv,second,23.67,38.33,36.33,3
deepseek-r1,hmmwv,third,44.0,56.33,51.33,3
deepseek-r1,handler,first,43.67,20.0,20.33,3
deepseek-r1,handler,second,67.0,91.0,82.0,3
deepseek-r1,handler,third,70.67,42.67,35.33,3
deepseek-r1,lidar,first,39.0,35.67,37.67,3
deepseek-r1,lidar,second,24.33,44.0,40.33,3
deepseek-r1,lidar,third,45.5,29.67,20.67,2
llama-3.1-405b-instruct,gator,first,13.67,27.0,14.67,3
llama-3.1-405b-instruct,gator,second,52.33,47.33,75.67,3
llama-3.1-405b-instruct,gator,third,58.0,66.0,69.67,3
llama-3.1-405b-instruct,gear,first,38.0,25.67,19.0,3
llama-3.1-405b-instruct,gear,second,55.67,90.0,78.33,3
llama-3.1-405b-instruct,gear,third,58.0,43.0,51.0,3
llama-3.1-405b-instruct,feda,first,9.33,29.0,26.67,3
llama-3.1-405b-instruct,feda,second,46.33,54.67,53.33,3
llama-3.1-405b-instruct,feda,third,60.67,44.33,54.67,3
llama-3.1-405b-instruct,man,first,29.33,7.33,23.67,3
llama-3.1-405b-instruct,man,second,62.0,63.0,50.0,3
llama-3.1-405b-instruct,man,third,34.67,32.33,38.0,3
llama-3.1-405b-instruct,art,first,30.67,16.67,11.67,3
llama-3.1-405b-instruct,art,second,38.33,88.33,81.33,3
llama-3.1-405b-instruct,art,third,60.67,85.67,75.67,3
llama-3.1-405b-instruct,vehros,first,12.67,23.33,11.67,3
llama-3.1-405b-instruct,vehros,second,68.0,41.33,38.33,3
llama-3.1-405b-instruct,vehros,third,41.33,53.0,20.67,3
llama-3.1-405b-instruct,pendulum,first,59.0,30.33,30.0,3
llama-3.1-405b-instruct,pendulum,second,44.33,67.33,50.0,3
llama-3.1-405b-instruct,pendulum,third,36.33,59.67,51.33,3
llama-3.1-405b-instruct,rigid_highway,first,34.0,15.67,18.33,3
llama-3.1-405b-instruct,rigid_highway,second,51.0,80.33,64.0,3
llama-3.1-405b-instruct,rigid_highway,third,35.67,87.33,77.33,3
llama-3.1-405b-instruct,curiosity,first,32.67,13.0,30.0,3
llama-3.1-405b-instruct,curiosity,second,68.0,70.67,66.33,3
llama-3.1-405b-instruct,curiosity,third,56.33,39.67,38.33,3
llama-3.1-405b-instruct,gps_imu,first,20.67,14.67,7.67,3
llama-3.1-405b-instruct,gps_imu,second,33.33,55.33,64.0,3
llama-3.1-405b-instruct,gps_imu,third,45.33,80.67,59.33,3
llama-3.1-405b-instruct,mass_spring_damper,first,48.33,17.33,15.67,3
llama-3.1-405b-instruct,mass_spring_damper,second,69.33,41.33,63.33,3
llama-3.1-405b-instruct,mass_spring_damper,third,49.0,47.33,49.67,3
llama-3.1-405b-instruct,uazbus,first,29.33,14.0,19.33,3
llama-3.1-405b-instruct,uazbus,second,57.0,59.67,60.33,3
llama-3.1-405b-instruct,uazbus,third,26.33,49.0,48.0,3
llama-3.1-405b-instruct,scm,first,21.33,31.0,14.33,3
llama-3.1-405b-instruct,scm,second,82.67,40.0,69.0,3
llama-3.1-405b-instruct,scm,third,46.33,39.67,36.0,3
llama-3.1-405b-instruct,veh_app,first,33.67,22.0,11.0,3
llama-3.1-405b-instruct,veh_app,second,29.67,42.0,56.67,3
llama-3.1-405b-instruct,veh_app,third,42.0,52.67,58.0,3
llama-3.1-405b-instruct,sedan,first,26.0,11.67,13.33,3
llama-3.1-405b-instruct,sedan,second,45.33,39.0,46.33,3
llama-3.1-405b-instruct,sedan,third,53.33,21.33,9.0,3
llama-3.1-405b-instruct,citybus,first,27.67,13.33,10.0,3
llama-3.1-405b-instruct,citybus,second,52.0,58.33,69.33,3
llama-3.1-405b-instruct,citybus,third,37.0,75.0,67.33,3
llama-3.1-405b-instruct,beam,first,27.67,11.0,14.67,3
llama-3.1-405b-instruct,beam,second,62.33,69.33,67.33,3
llama-3.1-405b-instruct,beam,third,55.67,85.0,62.0,3
llama-3.1-405b-instruct,sensros,first,4.0,18.0,16.67,3
llama-3.1-405b-instruct,sensros,second,30.67,74.33,53.67,3
llama-3.1-405b-instruct,sensros,third,27.67,71.0,71.67,3
llama-3.1-405b-instruct,camera,first,12.67,23.33,14.67,3
llama-3.1-405b-instruct,camera,second,38.67,75.0,57.0,3
llama-3.1-405b-instruct,camera,third,52.0,38.33,50.0,3
llama-3.1-405b-instruct,particles,first,20.33,20.0,8.0,3
llama-3.1-405b-instruct,particles,second,64.67,81.33,75.0,3
llama-3.1-405b-instruct,particles,third,51.33,67.33,72.33,3
llama-3.1-405b-instruct,kraz,first,22.33,37.67,12.0,3
llama-3.1-405b-instruct,kraz,second,28.67,62.33,45.67,3
llama-3.1-405b-instruct,kraz,third,23.0,18.67,14.67,3
llama-3.1-405b-instruct,m113,first,31.0,12.33,23.67,3
llama-3.1-405b-instruct,m113,second,50.0,43.67,36.33,3
llama-3.1-405b-instruct,m113,third,58.0,45.0,57.67,3
llama-3.1-405b-instruct,tablecloth,first,28.0,23.33,10.67,3
llama-3.1-405b-instruct,tablecloth,second,41.67,55.33,69.0,3
llama-3.1-405b-instruct,tablecloth,third,70.33,63.0,50.0,3
llama-3.1-405b-instruct,rotor,first,26.0,13.0,23.67,3
llama-3.1-405b-instruct,rotor,second,52.33,86.0,84.67,3
llama-3.1-405b-instruct,rotor,third,27.67,67.0,67.67,3
llama-3.1-405b-instruct,scm_hill,first,24.0,7.33,6.67,3
llama-3.1-405b-instruct,scm_hill,second,29.33,34.67,48.67,3
llama-3.1-405b-instruct,scm_hill,third,25.0,47.33,43.67,3
llama-3.1-405b-instruct,viper,first,41.33,32.0,20.0,3
llama-3.1-405b-instruct,viper,second,52.0,87.67,88.0,3
llama-3.1-405b-instruct,viper,third,51.67,55.0,40.33,3
llama-3.1-405b-instruct,buckling,first,20.0,30.33,27.0,3
llama-3.1-405b-instruct,buckling,second,48.0,66.0,60.33,3
llama-3.1-405b-instruct,buckling,third,39.33,27.33,31.67,3
llama-3.1-405b-instruct,slider_crank,first,24.67,33.67,29.33,3
llama-3.1-405b-instruct,slider_crank,second,46.0,71.67,62.0,3
llama-3.1-405b-instruct,slider_crank,third,64.33,55.0,54.33,3
llama-3.1-405b-instruct,turtlebot,first,21.0,24.67,15.67,3
llama-3.1-405b-instruct,turtlebot,second,58.33,45.0,69.33,3
llama-3.1-405b-instruct,turtlebot,third,59.33,15.0,34.67,3
llama-3.1-405b-instruct,rigid_multipatches,first,29.33,17.33,24.0,3
llama-3.1-405b-instruct,rigid_multipatches,second,50.33,57.33,51.67,3
llama-3.1-405b-instruct,rigid_multipatches,third,43.0,88.67,70.33,3
llama-3.1-405b-instruct,cable,first,11.0,29.33,18.0,3
llama-3.1-405b-instruct,cable,second,51.67,71.0,70.0,3
llama-3.1-405b-instruct,cable,third,43.33,41.33,43.33,3
llama-3.1-405b-instruct,hmmwv,first,17.33,4.67,13.33,3
llama-3.1-405b-instruct,hmmwv,second,42.67,30.0,32.67,3
llama-3.1-405b-instruct,hmmwv,third,36.67,49.0,44.67,3
llama-3.1-405b-instruct,handler,first,17.0,30.33,22.0,3
llama-3.1-405b-instruct,handler,second,62.33,70.67,77.0,3
llama-3.1-405b-instruct,handler,third,65.0,27.0,22.0,3
llama-3.1-405b-instruct,lidar,first,18.0,18.0,15.33,3
llama-3.1-405b-instruct,lidar,second,27.0,61.0,39.33,3
llama-3.1-405b-instruct,lidar,third,9.33,3.0,13.0,3
gemma-3-1b-it,gator,first,14.0,11.0,6.33,3
gemma-3-1b-it,gator,second,50.0,63.33,47.0,3
gemma-3-1b-it,gator,third,43.0,28.67,39.0,3
gemma-3-1b-it,gear,first,14.33,4.0,20.67,3
gemma-3-1b-it,gear,second,3.0,20.0,22.0,3
gemma-3-1b-it,gear,third,20.67,7.33,6.0,3
gemma-3-1b-it,feda,first,12.67,12.33,15.67,3
gemma-3-1b-it,feda,second,43.33,42.33,37.33,3
gemma-3-1b-it,feda,third,31.0,60.67,58.33,3
gemma-3-1b-it,man,first,23.0,7.0,2.33,3
gemma-3-1b-it,man,second,62.0,61.33,36.67,3
gemma-3-1b-it,man,third,50.67,41.67,43.33,3
gemma-3-1b-it,art,first,14.67,15.0,18.33,3
gemma-3-1b-it,art,second,52.0,70.67,77.0,3
gemma-3-1b-it,art,third,53.67,71.0,73.67,3
gemma-3-1b-it,vehros,first,4.67,25.67,21.33,3
gemma-3-1b-it,vehros,second,33.67,31.33,30.33,3
gemma-3-1b-it,vehros,third,16.33,5.67,7.67,3
gemma-3-1b-it,pendulum,first,13.5,11.67,11.0,2
gemma-3-1b-it,pendulum,second,44.5,19.67,27.67,2
gemma-3-1b-it,pendulum,third,36.0,59.33,59.67,3
gemma-3-1b-it,rigid_highway,first,14.67,14.67,4.0,3
gemma-3-1b-it,rigid_highway,second,56.0,70.67,57.33,3
gemma-3-1b-it,rigid_highway,third,56.67,57.33,47.67,3
gemma-3-1b-it,curiosity,first,1.33,13.33,19.67,3
gemma-3-1b-it,curiosity,second,38.33,60.0,57.33,3
gemma-3-1b-it,curiosity,third,46.33,65.33,55.33,3
gemma-3-1b-it,gps_imu,first,14.33,23.33,1.67,3
gemma-3-1b-it,gps_imu,second,55.0,31.33,39.0,3
gemma-3-1b-it,gps_imu,third,14.67,24.0,9.0,3
gemma-3-1b-it,mass_spring_damper,first,31.67,13.0,8.67,3
gemma-3-1b-it,mass_spring_damper,second,11.0,9.67,15.0,3
gemma-3-1b-it,mass_spring_damper,third,56.67,54.0,47.0,3
gemma-3-1b-it,uazbus,first,0.0,22.67,7.67,3
gemma-3-1b-it,uazbus,second,45.0,39.33,15.33,3
gemma-3-1b-it,uazbus,third,45.0,41.67,44.0,2
gemma-3-1b-it,scm,first,9.0,10.0,2.0,3
gemma-3-1b-it,scm,second,47.33,33.67,65.0,3
gemma-3-1b-it,scm,third,72.33,26.33,33.0,3
gemma-3-1b-it,veh_app,first,3.33,13.0,4.67,3
gemma-3-1b-it,veh_app,second,43.33,33.67,27.0,3
gemma-3-1b-it,veh_app,third,37.0,27.33,38.33,3
gemma-3-1b-it,sedan,first,18.33,22.0,8.67,3
gemma-3-1b-it,sedan,second,19.67,26.33,15.33,3
gemma-3-1b-it,sedan,third,51.67,26.0,30.33,3
gemma-3-1b-it,citybus,first,12.33,17.33,10.0,3
gemma-3-1b-it,citybus,second,52.33,48.0,42.67,3
gemma-3-1b-it,citybus,third,48.33,57.67,57.67,3
gemma-3-1b-it,beam,first,11.0,16.67,5.33,2
gemma-3-1b-it,beam,second,39.0,42.33,47.0,3
gemma-3-1b-it,beam,third,44.67,72.33,82.33,3
gemma-3-1b-it,sensros,first,23.33,11.33,5.67,3
gemma-3-1b-it,sensros,second,4.33,24.67,13.67,3
gemma-3-1b-it,sensros,third,7.33,3.67,21.33,3
gemma-3-1b-it,camera,first,34.0,2.33,22.33,3
gemma-3-1b-it,camera,second,34.67,53.67,34.0,3
gemma-3-1b-it,camera,third,21.33,33.33,33.67,3
gemma-3-1b-it,particles,first,12.0,10.33,7.0,3
gemma-3-1b-it,particles,second,49.33,43.0,36.67,3
gemma-3-1b-it,particles,third,60.33,49.0,53.0,3
gemma-3-1b-it,kraz,first,17.67,8.0,5.0,3
gemma-3-1b-it,kraz,second,42.67,60.67,43.67,3
gemma-3-1b-it,kraz,third,29.33,37.33,29.67,3
gemma-3-1b-it,m113,first,22.67,6.33,25.0,3
gemma-3-1b-it,m113,second,31.33,37.0,32.33,3
gemma-3-1b-it,m113,third,31.0,63.0,55.67,3
gemma-3-1b-it,tablecloth,first,17.33,5.67,6.33,3
gemma-3-1b-it,tablecloth,second,41.0,36.67,31.67,3
gemma-3-1b-it,tablecloth,third,14.33,53.0,34.33,3
gemma-3-1b-it,rotor,first,13.33,20.33,9.0,3
gemma-3-1b-it,rotor,second,42.0,26.67,39.67,3
gemma-3-1b-it,rotor,third,15.67,26.67,35.33,3
gemma-3-1b-it,scm_hill,first,0.67,24.67,4.67,3
gemma-3-1b-it,scm_hill,second,14.33,18.33,12.0,3
gemma-3-1b-it,scm_hill,third,33.33,47.33,45.33,3
gemma-3-1b-it,viper,first,10.67,14.0,8.33,3
gemma-3-1b-it,viper,second,47.0,37.0,52.33,3
gemma-3-1b-it,viper,third,51.67,41.67,42.33,3
gemma-3-1b-it,buckling,first,31.33,21.33,22.33,3
gemma-3-1b-it,buckling,second,4.0,31.67,15.67,3
gemma-3-1b-it,buckling,third,21.0,6.33,20.0,3
gemma-3-1b-it,slider_crank,first,4.0,11.33,25.0,3
gemma-3-1b-it,slider_crank,second,46.33,63.0,56.67,3
gemma-3-1b-it,slider_crank,third,41.67,39.0,40.0,3
gemma-3-1b-it,turtlebot,first,5.67,12.67,9.33,3
gemma-3-1b-it,turtlebot,second,48.0,51.67,40.0,3
gemma-3-1b-it,turtlebot,third,67.0,27.0,17.33,3
gemma-3-1b-it,rigid_multipatches,first,7.0,19.67,10.0,2
gemma-3-1b-it,rigid_multipatches,second,38.0,24.67,30.0,3
gemma-3-1b-it,rigid_multipatches,third,45.67,37.0,53.33,3
gemma-3-1b-it,cable,first,15.67,7.33,7.0,3
gemma-3-1b-it,cable,second,58.67,39.67,40.67,3
gemma-3-1b-it,cable,third,55.33,25.0,30.67,3
gemma-3-1b-it,hmmwv,first,8.0,11.67,4.0,3
gemma-3-1b-it,hmmwv,second,51.67,43.67,28.67,3
gemma-3-1b-it,hmmwv,third,47.33,43.0,38.33,3
gemma-3-1b-it,handler,first,17.67,5.67,2.33,3
gemma-3-1b-it,handler,second,45.67,73.67,60.0,3
gemma-3-1b-it,handler,third,45.33,34.33,57.67,3
gemma-3-1b-it,lidar,first,18.33,5.0,13.67,3
gemma-3-1b-it,lidar,second,24.67,23.33,11.33,3
gemma-3-1b-it,lidar,third,51.33,23.0,23.0,3
qwen3-235b-a22b,gator,first,50.0,21.33,31.0,3
qwen3-235b-a22b,gator,second,39.33,55.33,40.0,3
qwen3-235b-a22b,gator,third,48.33,84.0,66.67,3
qwen3-235b-a22b,gear,first,38.5,36.0,10.0,2
qwen3-235b-a22b,gear,second,50.33,89.33,80.67,3
qwen3-235b-a22b,gear,third,56.67,47.33,53.67,3
qwen3-235b-a22b,feda,first,50.67,18.67,18.33,3
qwen3-235b-a22b,feda,second,45.33,48.67,57.67,3
qwen3-235b-a22b,feda,third,63.0,40.33,47.33,3
qwen3-235b-a22b,man,first,47.0,18.0,19.0,3
qwen3-235b-a22b,man,second,28.0,75.67,67.0,3
qwen3-235b-a22b,man,third,48.33,30.0,33.33,3
qwen3-235b-a22b,art,first,46.67,13.67,13.0,3
qwen3-235b-a22b,art,second,46.33,68.67,75.0,3
qwen3-235b-a22b,art,third,29.67,67.33,73.0,3
qwen3-235b-a22b,vehros,first,46.67,25.67,19.33,3
qwen3-235b-a22b,vehros,second,51.33,25.67,53.67,3
qwen3-235b-a22b,vehros,third,55.33,45.67,39.67,3
qwen3-235b-a22b,pendulum,first,40.0,35.67,31.67,3
qwen3-235b-a22b,pendulum,second,67.33,55.67,55.0,3
qwen3-235b-a22b,pendulum,third,68.67,58.33,63.0,3
qwen3-235b-a22b,rigid_highway,first,37.33,32.67,28.0,3
qwen3-235b-a22b,rigid_highway,second,57.33,85.67,84.0,3
qwen3-235b-a22b,rigid_highway,third,32.67,88.33,73.0,3
qwen3-235b-a22b,curiosity,first,33.0,18.67,17.67,3
qwen3-235b-a22b,curiosity,second,57.67,48.0,43.0,3
qwen3-235b-a22b,curiosity,third,52.0,41.67,54.33,3
qwen3-235b-a22b,gps_imu,first,71.67,11.0,26.67,3
qwen3-235b-a22b,gps_imu,second,51.33,55.0,60.0,3
qwen3-235b-a22b,gps_imu,third,59.67,86.0,71.33,3
qwen3-235b-a22b,mass_spring_damper,first,47.33,24.0,36.33,3
qwen3-235b-a22b,mass_spring_damper,second,37.33,60.0,68.33,3
qwen3-235b-a22b,mass_spring_damper,third,83.0,41.0,55.67,3
qwen3-235b-a22b,uazbus,first,47.33,19.0,13.33,3
qwen3-235b-a22b,uazbus,second,40.67,62.33,60.33,3
qwen3-235b-a22b,uazbus,third,55.33,60.33,58.67,3
qwen3-235b-a22b,scm,first,49.0,20.0,21.33,3
qwen3-235b-a22b,scm,second,45.67,66.33,56.0,3
qwen3-235b-a22b,scm,third,47.33,41.0,43.67,3
qwen3-235b-a22b,veh_app,first,75.0,20.67,32.67,3
qwen3-235b-a22b,veh_app,second,35.67,35.33,42.33,3
qwen3-235b-a22b,veh_app,third,48.0,55.33,63.0,3
qwen3-235b-a22b,sedan,first,36.67,32.33,20.0,3
qwen3-235b-a22b,sedan,second,30.0,23.67,48.67,3
qwen3-235b-a22b,sedan,third,47.67,31.0,31.33,3
qwen3-235b-a22b,citybus,first,47.0,16.33,18.0,3
qwen3-235b-a22b,citybus,second,56.33,78.33,73.33,3
qwen3-235b-a22b,citybus,third,39.67,67.0,58.33,3
qwen3-235b-a22b,beam,first,62.0,30.67,31.0,3
qwen3-235b-a22b,beam,second,44.67,40.67,55.33,3
qwen3-235b-a22b,beam,third,43.0,55.67,67.0,3
qwen3-235b-a22b,sensros,first,52.33,24.0,23.67,3
qwen3-235b-a22b,sensros,second,36.33,34.0,37.67,3
qwen3-235b-a22b,sensros,third,43.0,59.0,70.33,3
qwen3-235b-a22b,camera,first,43.33,31.33,21.67,3
qwen3-235b-a22b,camera,second,33.33,68.0,44.33,3
qwen3-235b-a22b,camera,third,21.67,45.67,41.67,3
qwen3-235b-a22b,particles,first,46.0,19.0,19.33,3
qwen3-235b-a22b,particles,second,78.67,60.67,53.33,3
qwen3-235b-a22b,particles,third,65.33,55.33,57.67,3
qwen3-235b-a22b,kraz,first,45.67,27.0,6.67,3
qwen3-235b-a22b,kraz,second,41.33,50.33,37.0,3
qwen3-235b-a22b,kraz,third,34.67,23.0,28.67,3
qwen3-235b-a22b,m113,first,71.67,22.0,19.33,3
qwen3-235b-a22b,m113,second,41.0,46.0,55.0,3
qwen3-235b-a22b,m113,third,54.0,55.33,30.33,2
qwen3-235b-a22b,tablecloth,first,58.33,30.67,19.33,3
qwen3-235b-a22b,tablecloth,second,42.67,64.0,66.67,3
qwen3-235b-a22b,tablecloth,third,57.0,64.33,61.33,3
qwen3-235b-a22b,rotor,first,66.33,29.67,24.67,3
qwen3-235b-a22b,rotor,second,43.67,70.67,72.33,3
qwen3-235b-a22b,rotor,third,43.0,56.0,59.67,2
qwen3-235b-a22b,scm_hill,first,57.0,13.67,29.0,3
qwen3-235b-a22b,scm_hill,second,46.0,27.0,40.33,3
qwen3-235b-a22b,scm_hill,third,55.0,58.0,52.33,3
qwen3-235b-a22b,viper,first,43.33,27.33,13.0,3
qwen3-235b-a22b,viper,second,53.33,56.33,77.33,3
qwen3-235b-a22b,viper,third,47.67,28.67,45.0,3
qwen3-235b-a22b,buckling,first,51.67,38.0,38.33,3
qwen3-235b-a22b,buckling,second,64.0,88.33,79.33,3
qwen3-235b-a22b,buckling,third,50.0,25.0,34.33,3
qwen3-235b-a22b,slider_crank,first,59.0,50.67,40.33,3
qwen3-235b-a22b,slider_crank,second,60.33,67.67,64.0,3
qwen3-235b-a22b,slider_crank,third,36.0,73.0,76.33,3
qwen3-235b-a22b,turtlebot,first,46.33,21.0,16.67,3
qwen3-235b-a22b,turtlebot,second,52.33,66.33,64.0,3
qwen3-235b-a22b,turtlebot,third,54.67,25.0,29.0,3
qwen3-235b-a22b,rigid_multipatches,first,68.67,18.0,24.0,3
qwen3-235b-a22b,rigid_multipatches,second,34.0,68.67,48.33,3
qwen3-235b-a22b,rigid_multipatches,third,46.33,83.0,61.0,3
qwen3-235b-a22b,cable,first,57.33,25.0,26.67,3
qwen3-235b-a22b,cable,second,61.67,84.33,81.67,3
qwen3-235b-a22b,cable,third,58.67,39.33,24.0,3
qwen3-235b-a22b,hmmwv,first,55.67,32.33,16.33,3
qwen3-235b-a22b,hmmwv,second,65.0,38.0,64.0,3
qwen3-235b-a22b,hmmwv,third,46.0,64.33,66.33,3
qwen3-235b-a22b,handler,first,33.33,16.33,28.67,3
qwen3-235b-a22b,handler,second,55.67,83.33,63.33,3
qwen3-235b-a22b,handler,third,57.33,25.33,14.0,3
qwen3-235b-a22b,lidar,first,26.0,31.67,37.33,3
