Model,System,Round,Avg Score Document,Avg Score Reference,Avg Score Ref+Doc,Num Judges
phi-3-mini-128k-instruct,pendulum,third,38.33,40.67,51.67,3
phi-3-mini-128k-instruct,rigid_highway,first,17.67,16.0,17.67,3
phi-3-mini-128k-instruct,rigid_highway,second,60.67,75.33,62.67,3
phi-3-mini-128k-instruct,rigid_highway,third,46.67,78.0,76.67,3
phi-3-mini-128k-instruct,rigid_multipatches,first,14.33,20.33,17.0,3
phi-3-mini-128k-instruct,rigid_multipatches,second,61.33,52.0,36.0,3
phi-3-mini-128k-instruct,rigid_multipatches,third,32.67,42.0,40.33,3
phi-3-mini-128k-instruct,rotor,first,16.0,12.0,24.67,3
phi-3-mini-128k-instruct,rotor,second,5.0,15.0,24.67,3
phi-3-mini-128k-instruct,rotor,third,18.33,20.67,19.33,3
phi-3-mini-128k-instruct,scm,first,10.67,20.67,12.33,3
phi-3-mini-128k-instruct,scm,second,34.33,42.67,31.0,3
phi-3-mini-128k-instruct,scm,third,55.33,30.67,29.67,3
phi-3-mini-128k-instruct,scm_hill,first,11.67,12.67,14.67,3
phi-3-mini-128k-instruct,scm_hill,second,21.33,11.33,16.67,3
phi-3-mini-128k-instruct,scm_hill,third,39.33,34.0,15.33,3
phi-3-mini-128k-instruct,sedan,first,12.33,20.33,21.33,3
phi-3-mini-128k-instruct,sedan,second,46.0,10.33,34.33,3
phi-3-mini-128k-instruct,sedan,third,39.67,29.33,34.33,3
phi-3-mini-128k-instruct,sensros,first,24.67,22.33,17.33,3
phi-3-mini-128k-instruct,sensros,second,23.0,24.0,51.0,3
phi-3-mini-128k-instruct,sensros,third,20.33,21.0,27.33,3
phi-3-mini-128k-instruct,slider_crank,first,20.33,17.33,4.33,3
phi-3-mini-128k-instruct,slider_crank,second,26.0,39.33,46.0,3
phi-3-mini-128k-instruct,slider_crank,third,61.33,61.33,44.0,3
phi-3-mini-128k-instruct,tablecloth,first,19.0,24.67,1.33,3
phi-3-mini-128k-instruct,tablecloth,second,31.0,42.67,34.0,3
phi-3-mini-128k-instruct,tablecloth,third,32.67,22.0,36.67,3
phi-3-mini-128k-instruct,turtlebot,first,9.67,23.33,19.33,3
phi-3-mini-128k-instruct,turtlebot,second,70.67,73.33,67.67,3
phi-3-mini-128k-instruct,turtlebot,third,17.0,26.67,21.0,3
phi-3-mini-128k-instruct,uazbus,first,16.33,14.67,9.33,3
phi-3-mini-128k-instruct,uazbus,second,52.67,73.0,51.0,3
phi-3-mini-128k-instruct,uazbus,third,6.0,15.67,4.67,3
phi-3-mini-128k-instruct,vehros,first,12.33,25.33,7.33,3
phi-3-mini-128k-instruct,vehros,second,35.33,31.33,25.33,3
phi-3-mini-128k-instruct,vehros,third,8.67,24.67,25.33,3
phi-3-mini-128k-instruct,veh_app,first,16.33,10.67,8.67,3
phi-3-mini-128k-instruct,veh_app,second,6.33,25.0,30.0,3
phi-3-mini-128k-instruct,veh_app,third,12.33,17.33,15.0,3
phi-3-mini-128k-instruct,viper,first,2.5,13.0,11.0,2
phi-3-mini-128k-instruct,viper,second,32.0,61.33,55.67,3
phi-3-mini-128k-instruct,viper,third,41.33,18.67,29.33,3
qwen2-7b-instruct,art,first,12.0,13.0,25.33,3
qwen2-7b-instruct,art,second,48.33,92.67,73.67,3
qwen2-7b-instruct,art,third,53.67,73.33,79.67,3
qwen2-7b-instruct,beam,first,30.0,13.33,14.33,3
qwen2-7b-instruct,beam,second,50.0,58.33,62.67,3
qwen2-7b-instruct,beam,third,35.0,71.0,69.33,3
qwen2-7b-instruct,buckling,first,12.0,22.0,3.5,3
qwen2-7b-instruct,buckling,second,29.67,65.33,66.0,3
qwen2-7b-instruct,buckling,third,39.33,14.33,33.33,3
qwen2-7b-instruct,cable,first,9.0,16.67,10.33,3
qwen2-7b-instruct,cable,second,78.0,76.0,75.33,3
qwen2-7b-instruct,cable,third,9.0,39.0,24.67,3
qwen2-7b-instruct,camera,first,25.33,18.0,31.67,3
qwen2-7b-instruct,camera,second,34.67,68.67,37.67,3
qwen2-7b-instruct,camera,third,41.0,35.67,21.0,3
qwen2-7b-instruct,citybus,first,22.0,23.33,17.67,3
qwen2-7b-instruct,citybus,second,29.33,45.33,35.33,3
qwen2-7b-instruct,citybus,third,29.67,54.67,54.67,3
qwen2-7b-instruct,curiosity,first,12.0,12.0,4.67,3
qwen2-7b-instruct,curiosity,second,31.33,50.67,29.67,3
qwen2-7b-instruct,curiosity,third,67.0,51.0,43.33,3
qwen2-7b-instruct,feda,first,10.0,8.33,3.0,3
qwen2-7b-instruct,feda,second,56.33,48.0,51.0,3
qwen2-7b-instruct,feda,third,30.33,53.0,31.0,3
qwen2-7b-instruct,gator,first,6.33,11.67,15.33,3
qwen2-7b-instruct,gator,second,37.67,46.67,59.67,3
qwen2-7b-instruct,gator,third,40.67,81.67,71.33,3
qwen2-7b-instruct,gear,first,15.33,29.0,6.33,3
qwen2-7b-instruct,gear,second,64.33,86.33,83.33,3
qwen2-7b-instruct,gear,third,40.0,30.0,44.0,3
qwen2-7b-instruct,gps_imu,first,8.0,8.33,14.67,3
qwen2-7b-instruct,gps_imu,second,65.33,39.0,49.67,3
qwen2-7b-instruct,gps_imu,third,43.0,71.0,62.0,3
qwen2-7b-instruct,handler,first,31.33,29.0,21.0,3
qwen2-7b-instruct,handler,second,61.33,80.0,66.0,3
qwen2-7b-instruct,handler,third,32.0,14.0,34.33,3
qwen2-7b-instruct,hmmwv,first,18.0,19.67,6.67,3
qwen2-7b-instruct,hmmwv,second,47.67,36.67,31.0,3
qwen2-7b-instruct,hmmwv,third,50.0,46.67,58.33,3
qwen2-7b-instruct,kraz,first,12.67,12.33,7.67,3
qwen2-7b-instruct,kraz,second,59.33,64.0,59.67,3
qwen2-7b-instruct,kraz,third,30.0,38.67,19.0,3
qwen2-7b-instruct,lidar,first,15.33,12.33,26.33,3
qwen2-7b-instruct,lidar,second,5.5,20.0,31.67,2
qwen2-7b-instruct,lidar,third,12.0,2.67,23.33,3
qwen2-7b-instruct,m113,first,7.0,11.33,12.67,3
qwen2-7b-instruct,m113,second,8.33,6.67,6.67,3
qwen2-7b-instruct,m113,third,37.33,38.33,44.67,3
qwen2-7b-instruct,man,first,7.33,0.67,4.0,3
qwen2-7b-instruct,man,second,44.67,42.0,49.0,3
qwen2-7b-instruct,man,third,41.67,34.33,21.0,3
qwen2-7b-instruct,mass_spring_damper,first,41.67,27.67,29.33,3
qwen2-7b-instruct,mass_spring_damper,second,55.0,45.0,54.67,2
qwen2-7b-instruct,mass_spring_damper,third,48.33,49.0,46.67,3
qwen2-7b-instruct,particles,first,6.0,32.33,20.33,3
qwen2-7b-instruct,particles,second,49.33,67.67,67.33,3
qwen2-7b-instruct,particles,third,37.33,49.33,41.33,3
qwen2-7b-instruct,pendulum,first,22.0,31.67,7.0,3
qwen2-7b-instruct,pendulum,second,49.0,28.0,39.0,3
qwen2-7b-instruct,pendulum,third,42.0,53.67,52.33,3
qwen2-7b-instruct,rigid_highway,first,20.67,20.67,13.0,3
qwen2-7b-instruct,rigid_highway,second,41.67,34.67,45.67,3
qwen2-7b-instruct,rigid_highway,third,49.67,76.0,65.33,3
qwen2-7b-instruct,rigid_multipatches,first,15.0,10.33,20.33,2
qwen2-7b-instruct,rigid_multipatches,second,36.33,43.67,33.33,3
qwen2-7b-instruct,rigid_multipatches,third,72.0,89.33,73.67,3
qwen2-7b-instruct,rotor,first,6.0,13.67,24.67,3
qwen2-7b-instruct,rotor,second,52.0,49.67,81.0,3
qwen2-7b-instruct,rotor,third,34.0,39.33,45.33,3
qwen2-7b-instruct,scm,first,6.33,5.67,13.33,3
qwen2-7b-instruct,scm,second,32.0,43.0,28.67,3
qwen2-7b-instruct,scm,third,37.67,25.0,25.0,3
qwen2-7b-instruct,scm_hill,first,14.0,2.33,16.33,3
qwen2-7b-instruct,scm_hill,second,63.0,39.0,34.67,3
qwen2-7b-instruct,scm_hill,third,47.0,44.0,49.0,3
qwen2-7b-instruct,sedan,first,12.67,7.33,1.67,3
qwen2-7b-instruct,sedan,second,26.0,21.33,18.0,3
qwen2-7b-instruct,sedan,third,32.67,30.67,18.33,3
qwen2-7b-instruct,sensros,first,26.0,17.0,9.33,3
qwen2-7b-instruct,sensros,second,31.0,33.0,34.67,3
qwen2-7b-instruct,sensros,third,39.33,68.67,66.0,3
qwen2-7b-instruct,slider_crank,first,12.33,29.0,20.67,3
qwen2-7b-instruct,slider_crank,second,45.0,44.67,28.33,3
qwen2-7b-instruct,slider_crank,third,50.33,67.67,56.0,3
qwen2-7b-instruct,tablecloth,first,17.67,26.33,18.0,3
qwen2-7b-instruct,tablecloth,second,71.67,49.0,65.0,3
qwen2-7b-instruct,tablecloth,third,43.67,64.0,67.0,3
qwen2-7b-instruct,turtlebot,first,18.0,9.0,21.67,3
qwen2-7b-instruct,turtlebot,second,65.67,57.67,53.0,3
qwen2-7b-instruct,turtlebot,third,70.33,30.33,16.33,3
qwen2-7b-instruct,uazbus,first,6.67,7.67,5.0,3
qwen2-7b-instruct,uazbus,second,39.0,47.67,48.0,3
qwen2-7b-instruct,uazbus,third,46.0,39.33,54.0,3
qwen2-7b-instruct,vehros,first,32.33,13.33,32.33,3
qwen2-7b-instruct,vehros,second,77.0,24.33,18.67,3
qwen2-7b-instruct,vehros,third,26.0,31.0,29.67,3
qwen2-7b-instruct,veh_app,first,27.0,9.67,11.0,3
qwen2-7b-instruct,veh_app,second,27.67,35.0,29.33,3
qwen2-7b-instruct,veh_app,third,43.0,58.33,49.67,3
qwen2-7b-instruct,viper,first,37.0,22.0,17.67,3
qwen2-7b-instruct,viper,second,56.0,70.33,73.67,3
qwen2-7b-instruct,viper,third,69.0,52.67,52.67,3
