File Path,Format Type,Score,Original Text
qwen3-235b-a22b/kraz/second_score_reference.txt,standard,27,[[27]]
qwen3-235b-a22b/kraz/first_score_reference_document.txt,standard,15,[[15]]
qwen3-235b-a22b/kraz/second_score_reference_document.txt,standard,85,[[85]]
qwen3-235b-a22b/kraz/second_score_document.txt,standard,78,[[78]]
qwen3-235b-a22b/kraz/third_score_document.txt,standard,33,[[33]]
qwen3-235b-a22b/camera/third_score_reference.txt,standard,63,[[63]]
qwen3-235b-a22b/camera/third_score_reference_document.txt,standard,56,[[56]]
qwen3-235b-a22b/camera/first_score_document.txt,standard,71,[[71]]
qwen3-235b-a22b/camera/first_score_reference.txt,standard,50,[[50]]
qwen3-235b-a22b/camera/second_score_reference.txt,standard,70,[[70]]
qwen3-235b-a22b/camera/first_score_reference_document.txt,standard,38,[[38]]
qwen3-235b-a22b/camera/second_score_reference_document.txt,standard,60,[[60]]
qwen3-235b-a22b/camera/second_score_document.txt,standard,57,[[57]]
qwen3-235b-a22b/camera/third_score_document.txt,standard,10,[[10]]
qwen3-235b-a22b/buckling/third_score_reference.txt,standard,34,[[34]]
qwen3-235b-a22b/buckling/third_score_reference_document.txt,standard,3,[[3]]
qwen3-235b-a22b/buckling/first_score_document.txt,standard,35,[[35]]
qwen3-235b-a22b/buckling/first_score_reference.txt,standard,57,[[57]]
qwen3-235b-a22b/buckling/second_score_reference.txt,standard,None,[[0]]
qwen3-235b-a22b/buckling/first_score_reference_document.txt,standard,3,[[3]]
qwen3-235b-a22b/buckling/second_score_reference_document.txt,standard,80,[[80]]
qwen3-235b-a22b/buckling/second_score_document.txt,standard,48,[[48]]
qwen3-235b-a22b/buckling/third_score_document.txt,standard,40,[[40]]
qwen3-235b-a22b/gator/third_score_reference.txt,standard,23,[[23]]
qwen3-235b-a22b/gator/third_score_reference_document.txt,standard,60,[[60]]
qwen3-235b-a22b/gator/first_score_document.txt,standard,71,[[71]]
qwen3-235b-a22b/gator/first_score_reference.txt,standard,65,[[65]]
qwen3-235b-a22b/gator/second_score_reference.txt,standard,67,[[67]]
qwen3-235b-a22b/gator/first_score_reference_document.txt,standard,21,[[21]]
qwen3-235b-a22b/gator/second_score_reference_document.txt,standard,64,[[64]]
qwen3-235b-a22b/gator/second_score_document.txt,standard,53,[[53]]
qwen3-235b-a22b/gator/third_score_document.txt,standard,72,[[72]]
qwen3-235b-a22b/slider_crank/third_score_reference.txt,standard,40,[[40]]
qwen3-235b-a22b/slider_crank/third_score_reference_document.txt,standard,55,[[55]]
qwen3-235b-a22b/slider_crank/first_score_document.txt,standard,70,[[70]]
qwen3-235b-a22b/slider_crank/first_score_reference.txt,standard,65,[[65]]
qwen3-235b-a22b/slider_crank/second_score_reference.txt,standard,95,[[95]]
qwen3-235b-a22b/slider_crank/first_score_reference_document.txt,standard,17,[[17]]
qwen3-235b-a22b/slider_crank/second_score_reference_document.txt,standard,62,[[62]]
qwen3-235b-a22b/slider_crank/second_score_document.txt,standard,47,[[47]]
qwen3-235b-a22b/slider_crank/third_score_document.txt,standard,9,[[9]]
qwen3-235b-a22b/feda/third_score_reference.txt,standard,87,[[87]]
qwen3-235b-a22b/feda/third_score_reference_document.txt,standard,59,[[59]]
qwen3-235b-a22b/feda/first_score_document.txt,standard,30,[[30]]
qwen3-235b-a22b/feda/first_score_reference.txt,standard,37,[[37]]
qwen3-235b-a22b/feda/second_score_reference.txt,standard,83,[[83]]
qwen3-235b-a22b/feda/first_score_reference_document.txt,standard,14,[[14]]
qwen3-235b-a22b/feda/second_score_reference_document.txt,standard,55,[[55]]
qwen3-235b-a22b/feda/second_score_document.txt,standard,80,[[80]]
qwen3-235b-a22b/feda/third_score_document.txt,standard,69,[[69]]
llama4_maverick/scm/third_score_reference.txt,standard,80,[[80]]
llama4_maverick/scm/third_score_reference_document.txt,standard,12,[[12]]
llama4_maverick/scm/first_score_document.txt,standard,75,[[75]]
llama4_maverick/scm/first_score_reference.txt,standard,60,[[60]]
llama4_maverick/scm/second_score_reference.txt,standard,31,[[31]]
llama4_maverick/scm/first_score_reference_document.txt,standard,12,[[12]]
llama4_maverick/scm/second_score_reference_document.txt,standard,22,[[22]]
llama4_maverick/scm/second_score_document.txt,standard,61,[[61]]
llama4_maverick/scm/third_score_document.txt,standard,69,[[69]]
llama4_maverick/citybus/third_score_reference.txt,standard,84,[[84]]
llama4_maverick/citybus/third_score_reference_document.txt,standard,67,[[67]]
llama4_maverick/citybus/first_score_document.txt,standard,67,[[67]]
llama4_maverick/citybus/first_score_reference.txt,standard,57,[[57]]
llama4_maverick/citybus/second_score_reference.txt,standard,68,[[68]]
llama4_maverick/citybus/first_score_reference_document.txt,standard,59,[[59]]
llama4_maverick/citybus/second_score_reference_document.txt,standard,97,[[97]]
llama4_maverick/citybus/second_score_document.txt,standard,33,[[33]]
llama4_maverick/citybus/third_score_document.txt,standard,76,[[76]]
llama4_maverick/gps_imu/third_score_reference.txt,standard,100,[[100]]
llama4_maverick/gps_imu/third_score_reference_document.txt,standard,55,[[55]]
llama4_maverick/gps_imu/first_score_document.txt,standard,None,[[0]]
llama4_maverick/gps_imu/first_score_reference.txt,standard,17,[[17]]
llama4_maverick/gps_imu/second_score_reference.txt,standard,50,[[50]]
llama4_maverick/gps_imu/first_score_reference_document.txt,standard,17,[[17]]
llama4_maverick/gps_imu/second_score_reference_document.txt,standard,55,[[55]]
llama4_maverick/gps_imu/second_score_document.txt,standard,78,[[78]]
llama4_maverick/gps_imu/third_score_document.txt,standard,91,[[91]]
llama4_maverick/rotor/third_score_reference.txt,standard,98,[[98]]
llama4_maverick/rotor/third_score_reference_document.txt,standard,75,[[75]]
llama4_maverick/rotor/first_score_document.txt,standard,54,[[54]]
llama4_maverick/rotor/first_score_reference.txt,standard,21,[[21]]
llama4_maverick/rotor/second_score_reference.txt,standard,38,[[38]]
llama4_maverick/rotor/first_score_reference_document.txt,standard,78,[[78]]
llama4_maverick/rotor/second_score_reference_document.txt,standard,55,[[55]]
llama4_maverick/rotor/second_score_document.txt,standard,6,[[6]]
llama4_maverick/rotor/third_score_document.txt,standard,60,[[60]]
llama4_maverick/rigid_multipatches/third_score_reference.txt,standard,91,[[91]]
llama4_maverick/rigid_multipatches/third_score_reference_document.txt,standard,75,[[75]]
llama4_maverick/rigid_multipatches/first_score_document.txt,standard,37,[[37]]
llama4_maverick/rigid_multipatches/first_score_reference.txt,standard,18,[[18]]
llama4_maverick/rigid_multipatches/second_score_reference.txt,standard,68,[[68]]
llama4_maverick/rigid_multipatches/first_score_reference_document.txt,standard,7,[[7]]
llama4_maverick/rigid_multipatches/second_score_reference_document.txt,standard,64,[[64]]
llama4_maverick/rigid_multipatches/second_score_document.txt,standard,42,[[42]]
llama4_maverick/rigid_multipatches/third_score_document.txt,standard,80,[[80]]
llama4_maverick/cable/third_score_reference.txt,standard,62,[[62]]
llama4_maverick/cable/third_score_reference_document.txt,standard,72,[[72]]
llama4_maverick/cable/first_score_document.txt,standard,5,[[5]]
llama4_maverick/cable/first_score_reference.txt,standard,19,[[19]]
llama4_maverick/cable/second_score_reference.txt,standard,100,[[100]]
llama4_maverick/cable/first_score_reference_document.txt,standard,59,[[59]]
llama4_maverick/cable/second_score_reference_document.txt,standard,92,[[92]]
llama4_maverick/cable/second_score_document.txt,standard,59,[[59]]
llama4_maverick/cable/third_score_document.txt,standard,12,[[12]]
llama4_maverick/sensros/third_score_reference.txt,standard,29,[[29]]
llama4_maverick/sensros/third_score_reference_document.txt,standard,37,[[37]]
llama4_maverick/sensros/first_score_document.txt,standard,39,[[39]]
llama4_maverick/sensros/first_score_reference.txt,standard,72,[[72]]
llama4_maverick/sensros/second_score_reference.txt,standard,68,[[68]]
llama4_maverick/sensros/first_score_reference_document.txt,standard,2,[[2]]
llama4_maverick/sensros/second_score_reference_document.txt,standard,20,[[20]]
llama4_maverick/sensros/second_score_document.txt,standard,84,[[84]]
llama4_maverick/sensros/third_score_document.txt,standard,75,[[75]]
llama4_maverick/scm_hill/third_score_reference.txt,standard,50,[[50]]
llama4_maverick/scm_hill/third_score_reference_document.txt,standard,62,[[62]]
llama4_maverick/scm_hill/first_score_document.txt,standard,68,[[68]]
llama4_maverick/scm_hill/first_score_reference.txt,standard,35,[[35]]
llama4_maverick/scm_hill/second_score_reference.txt,standard,72,[[72]]
llama4_maverick/scm_hill/first_score_reference_document.txt,standard,59,[[59]]
llama4_maverick/scm_hill/second_score_reference_document.txt,standard,24,[[24]]
llama4_maverick/scm_hill/second_score_document.txt,standard,66,[[66]]
llama4_maverick/scm_hill/third_score_document.txt,standard,43,[[43]]
llama4_maverick/veh_app/third_score_reference.txt,standard,95,[[95]]
llama4_maverick/veh_app/third_score_reference_document.txt,standard,58,[[58]]
llama4_maverick/veh_app/first_score_document.txt,standard,11,[[11]]
llama4_maverick/veh_app/first_score_reference.txt,standard,56,[[56]]
llama4_maverick/veh_app/second_score_reference.txt,standard,40,[[40]]
llama4_maverick/veh_app/first_score_reference_document.txt,standard,12,[[12]]
llama4_maverick/veh_app/second_score_reference_document.txt,standard,11,[[11]]
llama4_maverick/veh_app/second_score_document.txt,standard,38,[[38]]
llama4_maverick/veh_app/third_score_document.txt,standard,47,[[47]]
llama4_maverick/gear/third_score_reference.txt,standard,69,[[69]]
llama4_maverick/gear/third_score_reference_document.txt,standard,52,[[52]]
llama4_maverick/gear/first_score_document.txt,standard,46,[[46]]
llama4_maverick/gear/first_score_reference.txt,standard,27,[[27]]
llama4_maverick/gear/second_score_reference.txt,standard,37,[[37]]
llama4_maverick/gear/first_score_reference_document.txt,standard,35,[[35]]
llama4_maverick/gear/second_score_reference_document.txt,standard,68,[[68]]
llama4_maverick/gear/second_score_document.txt,standard,85,[[85]]
llama4_maverick/gear/third_score_document.txt,standard,83,[[83]]
llama4_maverick/art/third_score_reference.txt,standard,77,[[77]]
llama4_maverick/art/third_score_reference_document.txt,standard,55,[[55]]
llama4_maverick/art/first_score_document.txt,standard,None,[[0]]
llama4_maverick/art/first_score_reference.txt,standard,32,[[32]]
llama4_maverick/art/second_score_reference.txt,standard,77,[[77]]
llama4_maverick/art/first_score_reference_document.txt,standard,20,[[20]]
llama4_maverick/art/second_score_reference_document.txt,standard,70,[[70]]
llama4_maverick/art/second_score_document.txt,standard,85,[[85]]
llama4_maverick/art/third_score_document.txt,standard,81,[[81]]
llama4_maverick/man/third_score_reference.txt,standard,83,[[83]]
llama4_maverick/man/third_score_reference_document.txt,standard,53,[[53]]
llama4_maverick/man/first_score_document.txt,standard,33,[[33]]
llama4_maverick/man/first_score_reference.txt,standard,40,[[40]]
llama4_maverick/man/second_score_reference.txt,standard,68,[[68]]
llama4_maverick/man/first_score_reference_document.txt,standard,57,[[57]]
llama4_maverick/man/second_score_reference_document.txt,standard,45,[[45]]
llama4_maverick/man/second_score_document.txt,standard,70,[[70]]
llama4_maverick/man/third_score_document.txt,standard,61,[[61]]
llama4_maverick/curiosity/third_score_reference.txt,standard,82,[[82]]
llama4_maverick/curiosity/third_score_reference_document.txt,standard,63,[[63]]
llama4_maverick/curiosity/first_score_document.txt,standard,77,[[77]]
llama4_maverick/curiosity/first_score_reference.txt,standard,33,[[33]]
llama4_maverick/curiosity/second_score_reference.txt,standard,83,[[83]]
llama4_maverick/curiosity/first_score_reference_document.txt,standard,17,[[17]]
llama4_maverick/curiosity/second_score_reference_document.txt,standard,67,[[67]]
llama4_maverick/curiosity/second_score_document.txt,standard,60,[[60]]
llama4_maverick/curiosity/third_score_document.txt,standard,32,[[32]]
llama4_maverick/vehros/third_score_reference.txt,standard,79,[[79]]
llama4_maverick/vehros/third_score_reference_document.txt,standard,34,[[34]]
llama4_maverick/vehros/first_score_document.txt,standard,55,[[55]]
llama4_maverick/vehros/first_score_reference.txt,standard,20,[[20]]
llama4_maverick/vehros/second_score_reference.txt,standard,73,[[73]]
llama4_maverick/vehros/first_score_reference_document.txt,standard,52,[[52]]
llama4_maverick/vehros/second_score_reference_document.txt,standard,59,[[59]]
llama4_maverick/vehros/second_score_document.txt,standard,77,[[77]]
llama4_maverick/vehros/third_score_document.txt,standard,63,[[63]]
llama4_maverick/uazbus/third_score_reference.txt,standard,47,[[47]]
llama4_maverick/uazbus/third_score_reference_document.txt,standard,64,[[64]]
llama4_maverick/uazbus/first_score_document.txt,standard,36,[[36]]
llama4_maverick/uazbus/first_score_reference.txt,standard,38,[[38]]
llama4_maverick/uazbus/second_score_reference.txt,standard,50,[[50]]
llama4_maverick/uazbus/first_score_reference_document.txt,standard,51,[[51]]
llama4_maverick/uazbus/second_score_reference_document.txt,standard,42,[[42]]
llama4_maverick/uazbus/second_score_document.txt,standard,75,[[75]]
llama4_maverick/uazbus/third_score_document.txt,standard,33,[[33]]
llama4_maverick/handler/third_score_reference.txt,standard,40,[[40]]
llama4_maverick/handler/third_score_reference_document.txt,standard,4,[[4]]
llama4_maverick/handler/first_score_document.txt,standard,66,[[66]]
llama4_maverick/handler/first_score_reference.txt,standard,3,[[3]]
llama4_maverick/handler/second_score_reference.txt,standard,75,[[75]]
llama4_maverick/handler/first_score_reference_document.txt,standard,45,[[45]]
llama4_maverick/handler/second_score_reference_document.txt,standard,22,[[22]]
llama4_maverick/handler/second_score_document.txt,standard,55,[[55]]
llama4_maverick/handler/third_score_document.txt,standard,26,[[26]]
llama4_maverick/beam/third_score_reference.txt,standard,97,[[97]]
llama4_maverick/beam/third_score_reference_document.txt,standard,33,[[33]]
llama4_maverick/beam/first_score_document.txt,standard,60,[[60]]
llama4_maverick/beam/first_score_reference.txt,standard,60,[[60]]
llama4_maverick/beam/second_score_reference.txt,standard,92,[[92]]
llama4_maverick/beam/first_score_reference_document.txt,standard,34,[[34]]
llama4_maverick/beam/second_score_reference_document.txt,standard,55,[[55]]
llama4_maverick/beam/second_score_document.txt,standard,43,[[43]]
llama4_maverick/beam/third_score_document.txt,standard,62,[[62]]
llama4_maverick/particles/third_score_reference.txt,standard,40,[[40]]
llama4_maverick/particles/third_score_reference_document.txt,standard,66,[[66]]
llama4_maverick/particles/first_score_document.txt,standard,50,[[50]]
llama4_maverick/particles/first_score_reference.txt,standard,17,[[17]]
llama4_maverick/particles/second_score_reference.txt,standard,82,[[82]]
llama4_maverick/particles/first_score_reference_document.txt,standard,51,[[51]]
llama4_maverick/particles/second_score_reference_document.txt,standard,76,[[76]]
llama4_maverick/particles/second_score_document.txt,standard,27,[[27]]
llama4_maverick/particles/third_score_document.txt,standard,36,[[36]]
llama4_maverick/m113/third_score_reference.txt,standard,73,[[73]]
llama4_maverick/m113/third_score_reference_document.txt,standard,38,[[38]]
llama4_maverick/m113/first_score_document.txt,standard,13,[[13]]
llama4_maverick/m113/first_score_reference.txt,standard,70,[[70]]
llama4_maverick/m113/second_score_reference.txt,standard,65,[[65]]
llama4_maverick/m113/first_score_reference_document.txt,standard,None,[[0]]
llama4_maverick/m113/second_score_reference_document.txt,standard,50,[[50]]
llama4_maverick/m113/second_score_document.txt,standard,73,[[73]]
llama4_maverick/m113/third_score_document.txt,standard,63,[[63]]
llama4_maverick/sedan/third_score_reference.txt,standard,22,[[22]]
llama4_maverick/sedan/third_score_reference_document.txt,standard,52,[[52]]
llama4_maverick/sedan/first_score_document.txt,standard,8,[[8]]
llama4_maverick/sedan/first_score_reference.txt,standard,50,[[50]]
llama4_maverick/sedan/second_score_reference.txt,standard,76,[[76]]
llama4_maverick/sedan/first_score_reference_document.txt,standard,50,[[50]]
llama4_maverick/sedan/second_score_reference_document.txt,standard,53,[[53]]
llama4_maverick/sedan/second_score_document.txt,standard,31,[[31]]
llama4_maverick/sedan/third_score_document.txt,standard,29,[[29]]
llama4_maverick/viper/third_score_reference.txt,standard,64,[[64]]
llama4_maverick/viper/third_score_reference_document.txt,standard,50,[[50]]
llama4_maverick/viper/first_score_document.txt,standard,25,[[25]]
llama4_maverick/viper/first_score_reference.txt,standard,27,[[27]]
llama4_maverick/viper/second_score_reference.txt,standard,100,[[100]]
llama4_maverick/viper/first_score_reference_document.txt,standard,42,[[42]]
llama4_maverick/viper/second_score_reference_document.txt,standard,75,[[75]]
llama4_maverick/viper/second_score_document.txt,standard,19,[[19]]
llama4_maverick/viper/third_score_document.txt,standard,49,[[49]]
llama4_maverick/lidar/third_score_reference.txt,standard,81,[[81]]
llama4_maverick/lidar/third_score_reference_document.txt,standard,63,[[63]]
llama4_maverick/lidar/first_score_document.txt,standard,63,[[63]]
llama4_maverick/lidar/first_score_reference.txt,standard,43,[[43]]
llama4_maverick/lidar/second_score_reference.txt,standard,1,[[1]]
llama4_maverick/lidar/first_score_reference_document.txt,standard,21,[[21]]
llama4_maverick/lidar/second_score_reference_document.txt,standard,47,[[47]]
llama4_maverick/lidar/second_score_document.txt,standard,82,[[82]]
llama4_maverick/lidar/third_score_document.txt,standard,23,[[23]]
llama4_maverick/rigid_highway/third_score_reference.txt,standard,35,[[35]]
llama4_maverick/rigid_highway/third_score_reference_document.txt,standard,58,[[58]]
llama4_maverick/rigid_highway/first_score_document.txt,standard,35,[[35]]
llama4_maverick/rigid_highway/first_score_reference.txt,standard,60,[[60]]
llama4_maverick/rigid_highway/second_score_reference.txt,standard,20,[[20]]
llama4_maverick/rigid_highway/first_score_reference_document.txt,standard,25,[[25]]
llama4_maverick/rigid_highway/second_score_reference_document.txt,standard,40,[[40]]
llama4_maverick/rigid_highway/second_score_document.txt,standard,53,[[53]]
llama4_maverick/rigid_highway/third_score_document.txt,standard,71,[[71]]
llama4_maverick/pendulum/third_score_reference.txt,standard,82,[[82]]
llama4_maverick/pendulum/third_score_reference_document.txt,standard,11,[[11]]
llama4_maverick/pendulum/first_score_document.txt,standard,4,[[4]]
llama4_maverick/pendulum/first_score_reference.txt,standard,17,[[17]]
llama4_maverick/pendulum/second_score_reference.txt,standard,52,[[52]]
llama4_maverick/pendulum/first_score_reference_document.txt,standard,14,[[14]]
llama4_maverick/pendulum/second_score_reference_document.txt,standard,56,[[56]]
llama4_maverick/pendulum/second_score_document.txt,standard,78,[[78]]
llama4_maverick/pendulum/third_score_document.txt,standard,30,[[30]]
llama4_maverick/hmmwv/third_score_reference.txt,standard,80,[[80]]
llama4_maverick/hmmwv/third_score_reference_document.txt,standard,27,[[27]]
llama4_maverick/hmmwv/first_score_document.txt,standard,87,[[87]]
llama4_maverick/hmmwv/first_score_reference.txt,standard,61,[[61]]
llama4_maverick/hmmwv/second_score_reference.txt,standard,92,[[92]]
llama4_maverick/hmmwv/first_score_reference_document.txt,standard,1,[[1]]
llama4_maverick/hmmwv/second_score_reference_document.txt,standard,51,[[51]]
llama4_maverick/hmmwv/second_score_document.txt,standard,68,[[68]]
llama4_maverick/hmmwv/third_score_document.txt,standard,75,[[75]]
llama4_maverick/turtlebot/third_score_reference.txt,standard,55,[[55]]
llama4_maverick/turtlebot/third_score_reference_document.txt,standard,57,[[57]]
llama4_maverick/turtlebot/first_score_document.txt,standard,28,[[28]]
llama4_maverick/turtlebot/first_score_reference.txt,standard,22,[[22]]
llama4_maverick/turtlebot/second_score_reference.txt,standard,73,[[73]]
llama4_maverick/turtlebot/first_score_reference_document.txt,standard,44,[[44]]
llama4_maverick/turtlebot/second_score_reference_document.txt,standard,35,[[35]]
llama4_maverick/turtlebot/second_score_document.txt,standard,None,[[0]]
llama4_maverick/turtlebot/third_score_document.txt,standard,34,[[34]]
llama4_maverick/mass_spring_damper/third_score_reference.txt,standard,33,[[33]]
llama4_maverick/mass_spring_damper/third_score_reference_document.txt,standard,42,[[42]]
llama4_maverick/mass_spring_damper/first_score_document.txt,standard,76,[[76]]
llama4_maverick/mass_spring_damper/first_score_reference.txt,standard,32,[[32]]
llama4_maverick/mass_spring_damper/second_score_reference.txt,standard,97,[[97]]
llama4_maverick/mass_spring_damper/first_score_reference_document.txt,standard,40,[[40]]
llama4_maverick/mass_spring_damper/second_score_reference_document.txt,standard,64,[[64]]
llama4_maverick/mass_spring_damper/second_score_document.txt,standard,94,[[94]]
llama4_maverick/mass_spring_damper/third_score_document.txt,standard,54,[[54]]
llama4_maverick/tablecloth/third_score_reference.txt,standard,73,[[73]]
llama4_maverick/tablecloth/third_score_reference_document.txt,standard,27,[[27]]
llama4_maverick/tablecloth/first_score_document.txt,standard,39,[[39]]
llama4_maverick/tablecloth/first_score_reference.txt,standard,58,[[58]]
llama4_maverick/tablecloth/second_score_reference.txt,standard,73,[[73]]
llama4_maverick/tablecloth/first_score_reference_document.txt,standard,59,[[59]]
llama4_maverick/tablecloth/second_score_reference_document.txt,standard,7,[[7]]
llama4_maverick/tablecloth/second_score_document.txt,standard,17,[[17]]
llama4_maverick/tablecloth/third_score_document.txt,standard,4,[[4]]
llama4_maverick/kraz/third_score_reference.txt,standard,59,[[59]]
llama4_maverick/kraz/third_score_reference_document.txt,standard,27,[[27]]
llama4_maverick/kraz/first_score_document.txt,standard,57,[[57]]
llama4_maverick/kraz/first_score_reference.txt,standard,6,[[6]]
llama4_maverick/kraz/second_score_reference.txt,standard,22,[[22]]
llama4_maverick/kraz/first_score_reference_document.txt,standard,10,[[10]]
llama4_maverick/kraz/second_score_reference_document.txt,standard,55,[[55]]
llama4_maverick/kraz/second_score_document.txt,standard,92,[[92]]
llama4_maverick/kraz/third_score_document.txt,standard,71,[[71]]
llama4_maverick/camera/third_score_reference.txt,standard,5,[[5]]
llama4_maverick/camera/third_score_reference_document.txt,standard,12,[[12]]
llama4_maverick/camera/first_score_document.txt,standard,60,[[60]]
llama4_maverick/camera/first_score_reference.txt,standard,59,[[59]]
llama4_maverick/camera/second_score_reference.txt,standard,55,[[55]]
llama4_maverick/camera/first_score_reference_document.txt,standard,32,[[32]]
llama4_maverick/camera/second_score_reference_document.txt,standard,59,[[59]]
llama4_maverick/camera/second_score_document.txt,standard,32,[[32]]
llama4_maverick/camera/third_score_document.txt,standard,78,[[78]]
llama4_maverick/buckling/third_score_reference.txt,standard,33,[[33]]
llama4_maverick/buckling/third_score_reference_document.txt,standard,39,[[39]]
llama4_maverick/buckling/first_score_document.txt,standard,36,[[36]]
llama4_maverick/buckling/first_score_reference.txt,standard,54,[[54]]
llama4_maverick/buckling/second_score_reference.txt,standard,100,[[100]]
llama4_maverick/buckling/first_score_reference_document.txt,standard,9,[[9]]
llama4_maverick/buckling/second_score_reference_document.txt,standard,71,[[71]]
llama4_maverick/buckling/second_score_document.txt,standard,86,[[86]]
llama4_maverick/buckling/third_score_document.txt,standard,43,[[43]]
llama4_maverick/gator/third_score_reference.txt,standard,83,[[83]]
llama4_maverick/gator/third_score_reference_document.txt,standard,81,[[81]]
llama4_maverick/gator/first_score_document.txt,standard,37,[[37]]
llama4_maverick/gator/first_score_reference.txt,standard,61,[[61]]
llama4_maverick/gator/second_score_reference.txt,standard,83,[[83]]
llama4_maverick/gator/first_score_reference_document.txt,standard,2,[[2]]
llama4_maverick/gator/second_score_reference_document.txt,standard,42,[[42]]
llama4_maverick/gator/second_score_document.txt,standard,76,[[76]]
llama4_maverick/gator/third_score_document.txt,standard,80,[[80]]
llama4_maverick/slider_crank/third_score_reference.txt,standard,63,[[63]]
llama4_maverick/slider_crank/third_score_reference_document.txt,standard,30,[[30]]
llama4_maverick/slider_crank/first_score_document.txt,standard,48,[[48]]
llama4_maverick/slider_crank/first_score_reference.txt,standard,58,[[58]]
llama4_maverick/slider_crank/second_score_reference.txt,standard,98,[[98]]
llama4_maverick/slider_crank/first_score_reference_document.txt,standard,17,[[17]]
llama4_maverick/slider_crank/second_score_reference_document.txt,standard,85,[[85]]
llama4_maverick/slider_crank/second_score_document.txt,standard,34,[[34]]
llama4_maverick/slider_crank/third_score_document.txt,standard,7,[[7]]
llama4_maverick/feda/third_score_reference.txt,standard,60,[[60]]
llama4_maverick/feda/third_score_reference_document.txt,standard,2,[[2]]
llama4_maverick/feda/first_score_document.txt,standard,53,[[53]]
llama4_maverick/feda/first_score_reference.txt,standard,75,[[75]]
llama4_maverick/feda/second_score_reference.txt,standard,83,[[83]]
llama4_maverick/feda/first_score_reference_document.txt,standard,62,[[62]]
llama4_maverick/feda/second_score_reference_document.txt,standard,15,[[15]]
llama4_maverick/feda/second_score_document.txt,standard,88,[[88]]
llama4_maverick/feda/third_score_document.txt,standard,69,[[69]]
llama-3.1-70b-instruct/scm/third_score_reference.txt,standard,58,[[58]]
llama-3.1-70b-instruct/scm/third_score_reference_document.txt,standard,60,[[60]]
llama-3.1-70b-instruct/scm/first_score_document.txt,standard,54,[[54]]
llama-3.1-70b-instruct/scm/first_score_reference.txt,standard,35,[[35]]
llama-3.1-70b-instruct/scm/second_score_reference.txt,standard,80,[[80]]
llama-3.1-70b-instruct/scm/first_score_reference_document.txt,standard,65,[[65]]
llama-3.1-70b-instruct/scm/second_score_reference_document.txt,standard,62,[[62]]
llama-3.1-70b-instruct/scm/second_score_document.txt,standard,62,[[62]]
llama-3.1-70b-instruct/scm/third_score_document.txt,standard,None,[[0]]
llama-3.1-70b-instruct/citybus/third_score_reference.txt,standard,34,[[34]]
llama-3.1-70b-instruct/citybus/third_score_reference_document.txt,standard,73,[[73]]
llama-3.1-70b-instruct/citybus/first_score_document.txt,standard,21,[[21]]
llama-3.1-70b-instruct/citybus/first_score_reference.txt,standard,23,[[23]]
llama-3.1-70b-instruct/citybus/second_score_reference.txt,standard,35,[[35]]
llama-3.1-70b-instruct/citybus/first_score_reference_document.txt,standard,67,[[67]]
llama-3.1-70b-instruct/citybus/second_score_reference_document.txt,standard,80,[[80]]
llama-3.1-70b-instruct/citybus/second_score_document.txt,standard,16,[[16]]
llama-3.1-70b-instruct/citybus/third_score_document.txt,standard,52,[[52]]
llama-3.1-70b-instruct/gps_imu/third_score_reference.txt,standard,17,[[17]]
llama-3.1-70b-instruct/gps_imu/third_score_reference_document.txt,standard,23,[[23]]
llama-3.1-70b-instruct/gps_imu/first_score_document.txt,standard,18,[[18]]
llama-3.1-70b-instruct/gps_imu/first_score_reference.txt,standard,19,[[19]]
llama-3.1-70b-instruct/gps_imu/second_score_reference.txt,standard,90,[[90]]
llama-3.1-70b-instruct/gps_imu/first_score_reference_document.txt,standard,13,[[13]]
llama-3.1-70b-instruct/gps_imu/second_score_reference_document.txt,standard,60,[[60]]
llama-3.1-70b-instruct/gps_imu/second_score_document.txt,standard,67,[[67]]
llama-3.1-70b-instruct/gps_imu/third_score_document.txt,standard,78,[[78]]
llama-3.1-70b-instruct/rotor/third_score_reference.txt,standard,81,[[81]]
llama-3.1-70b-instruct/rotor/third_score_reference_document.txt,standard,59,[[59]]
llama-3.1-70b-instruct/rotor/first_score_document.txt,standard,19,[[19]]
llama-3.1-70b-instruct/rotor/first_score_reference.txt,standard,None,[[0]]
llama-3.1-70b-instruct/rotor/second_score_reference.txt,standard,30,[[30]]
llama-3.1-70b-instruct/rotor/first_score_reference_document.txt,standard,14,[[14]]
llama-3.1-70b-instruct/rotor/second_score_reference_document.txt,standard,87,[[87]]
llama-3.1-70b-instruct/rotor/second_score_document.txt,standard,80,[[80]]
llama-3.1-70b-instruct/rotor/third_score_document.txt,standard,67,[[67]]
llama-3.1-70b-instruct/rigid_multipatches/third_score_reference.txt,standard,85,[[85]]
llama-3.1-70b-instruct/rigid_multipatches/third_score_reference_document.txt,standard,36,[[36]]
llama-3.1-70b-instruct/rigid_multipatches/first_score_document.txt,standard,80,[[80]]
llama-3.1-70b-instruct/rigid_multipatches/first_score_reference.txt,standard,8,[[8]]
llama-3.1-70b-instruct/rigid_multipatches/second_score_reference.txt,standard,57,[[57]]
llama-3.1-70b-instruct/rigid_multipatches/first_score_reference_document.txt,standard,60,[[60]]
llama-3.1-70b-instruct/rigid_multipatches/second_score_reference_document.txt,standard,39,[[39]]
llama-3.1-70b-instruct/rigid_multipatches/second_score_document.txt,standard,53,[[53]]
