Model,System,Round,Avg Score Document,Avg Score Reference,Avg Score Ref+Doc,Num Judges
qwen3-235b-a22b,m113,third,49.0,50.67,60.33,3
qwen3-235b-a22b,tablecloth,first,58.33,35.0,17.33,3
qwen3-235b-a22b,tablecloth,second,28.0,58.33,62.67,3
qwen3-235b-a22b,tablecloth,third,44.33,51.67,36.0,3
qwen3-235b-a22b,rotor,first,47.0,18.67,12.33,3
qwen3-235b-a22b,rotor,second,38.67,50.33,51.0,3
qwen3-235b-a22b,rotor,third,41.33,37.67,47.33,3
qwen3-235b-a22b,scm_hill,first,36.67,27.0,28.67,3
qwen3-235b-a22b,scm_hill,second,41.0,27.0,27.33,3
qwen3-235b-a22b,scm_hill,third,70.33,52.67,57.33,3
qwen3-235b-a22b,viper,first,75.0,30.33,15.0,1
qwen3-235b-a22b,viper,second,65.0,71.33,60.33,2
qwen3-235b-a22b,viper,third,71.0,31.0,44.67,3
qwen3-235b-a22b,buckling,first,63.33,27.0,11.67,3
qwen3-235b-a22b,buckling,second,66.33,87.0,76.0,3
qwen3-235b-a22b,buckling,third,41.33,29.0,26.0,3
qwen3-235b-a22b,slider_crank,first,50.0,17.0,19.0,3
qwen3-235b-a22b,slider_crank,second,46.67,70.33,58.33,3
qwen3-235b-a22b,slider_crank,third,48.67,50.0,61.0,3
qwen3-235b-a22b,turtlebot,first,49.67,22.67,20.67,3
qwen3-235b-a22b,turtlebot,second,68.0,74.67,66.33,3
qwen3-235b-a22b,turtlebot,third,42.0,41.0,21.0,3
qwen3-235b-a22b,rigid_multipatches,first,27.0,22.0,25.0,3
qwen3-235b-a22b,rigid_multipatches,second,39.0,40.67,45.0,3
qwen3-235b-a22b,rigid_multipatches,third,42.33,75.33,57.67,3
qwen3-235b-a22b,cable,first,57.0,27.33,11.33,3
qwen3-235b-a22b,cable,second,41.67,71.0,77.67,3
qwen3-235b-a22b,cable,third,74.67,19.33,33.67,3
qwen3-235b-a22b,hmmwv,first,77.33,32.0,23.67,3
qwen3-235b-a22b,hmmwv,second,63.0,43.33,42.0,3
qwen3-235b-a22b,hmmwv,third,49.33,78.67,79.0,3
qwen3-235b-a22b,handler,first,36.0,39.0,18.67,3
qwen3-235b-a22b,handler,second,73.0,85.67,71.67,3
qwen3-235b-a22b,handler,third,56.33,38.33,39.0,3
qwen3-235b-a22b,lidar,first,52.67,25.67,35.33,3
qwen3-235b-a22b,lidar,second,29.67,57.67,54.33,3
qwen3-235b-a22b,lidar,third,9.67,30.33,20.67,3
codestral-22b-instruct-v0.1,gator,first,32.33,25.33,13.67,3
codestral-22b-instruct-v0.1,gator,second,54.0,47.0,50.0,3
codestral-22b-instruct-v0.1,gator,third,58.0,87.0,62.67,3
codestral-22b-instruct-v0.1,gear,first,46.0,21.0,15.0,3
codestral-22b-instruct-v0.1,gear,second,35.67,87.67,74.67,3
codestral-22b-instruct-v0.1,gear,third,61.67,44.0,48.67,3
codestral-22b-instruct-v0.1,feda,first,18.67,11.33,14.33,3
codestral-22b-instruct-v0.1,feda,second,39.33,43.0,49.0,3
codestral-22b-instruct-v0.1,feda,third,53.33,49.0,35.67,3
codestral-22b-instruct-v0.1,man,first,47.0,36.0,32.0,3
codestral-22b-instruct-v0.1,man,second,37.33,53.67,41.33,3
codestral-22b-instruct-v0.1,man,third,49.33,45.0,45.67,3
codestral-22b-instruct-v0.1,art,first,21.0,19.67,11.33,3
codestral-22b-instruct-v0.1,art,second,43.33,90.0,90.0,3
codestral-22b-instruct-v0.1,art,third,59.33,92.0,85.33,3
codestral-22b-instruct-v0.1,vehros,first,17.33,8.67,7.33,3
codestral-22b-instruct-v0.1,vehros,second,20.33,49.0,44.33,3
codestral-22b-instruct-v0.1,vehros,third,21.0,12.33,13.0,3
codestral-22b-instruct-v0.1,pendulum,first,49.33,25.0,17.0,3
codestral-22b-instruct-v0.1,pendulum,second,71.33,37.0,28.0,3
codestral-22b-instruct-v0.1,pendulum,third,54.67,60.0,51.33,3
codestral-22b-instruct-v0.1,rigid_highway,first,45.67,23.67,23.33,3
codestral-22b-instruct-v0.1,rigid_highway,second,38.67,78.0,78.67,3
codestral-22b-instruct-v0.1,rigid_highway,third,63.0,75.0,67.33,3
codestral-22b-instruct-v0.1,curiosity,first,41.67,15.0,11.0,3
codestral-22b-instruct-v0.1,curiosity,second,52.67,73.0,62.33,3
codestral-22b-instruct-v0.1,curiosity,third,65.0,48.67,52.0,3
codestral-22b-instruct-v0.1,gps_imu,first,31.67,18.0,10.67,3
codestral-22b-instruct-v0.1,gps_imu,second,48.0,62.33,67.33,3
codestral-22b-instruct-v0.1,gps_imu,third,60.67,85.0,74.67,3
codestral-22b-instruct-v0.1,mass_spring_damper,first,59.33,46.0,25.67,3
codestral-22b-instruct-v0.1,mass_spring_damper,second,45.67,55.33,44.67,3
codestral-22b-instruct-v0.1,mass_spring_damper,third,35.33,38.33,24.33,3
codestral-22b-instruct-v0.1,uazbus,first,29.67,12.67,11.67,3
codestral-22b-instruct-v0.1,uazbus,second,58.33,63.33,54.0,3
codestral-22b-instruct-v0.1,uazbus,third,52.0,48.33,50.67,3
codestral-22b-instruct-v0.1,scm,first,38.0,21.0,8.33,3
codestral-22b-instruct-v0.1,scm,second,45.67,68.67,67.0,3
codestral-22b-instruct-v0.1,scm,third,52.33,32.33,37.33,3
codestral-22b-instruct-v0.1,veh_app,first,15.67,18.0,25.0,3
codestral-22b-instruct-v0.1,veh_app,second,39.33,44.33,27.67,3
codestral-22b-instruct-v0.1,veh_app,third,35.0,39.0,41.33,3
codestral-22b-instruct-v0.1,sedan,first,40.33,40.33,38.0,3
codestral-22b-instruct-v0.1,sedan,second,45.67,50.67,55.67,3
codestral-22b-instruct-v0.1,sedan,third,39.0,42.67,39.33,2
codestral-22b-instruct-v0.1,citybus,first,33.33,12.0,17.67,3
codestral-22b-instruct-v0.1,citybus,second,59.33,56.67,50.33,3
codestral-22b-instruct-v0.1,citybus,third,39.0,77.67,72.67,3
codestral-22b-instruct-v0.1,beam,first,14.33,16.33,0.0,3
codestral-22b-instruct-v0.1,beam,second,41.33,40.67,48.67,3
codestral-22b-instruct-v0.1,beam,third,34.67,61.67,78.67,3
codestral-22b-instruct-v0.1,sensros,first,53.67,26.33,20.67,3
codestral-22b-instruct-v0.1,sensros,second,22.67,44.67,52.0,3
codestral-22b-instruct-v0.1,sensros,third,26.0,69.0,67.0,3
codestral-22b-instruct-v0.1,camera,first,53.67,14.0,16.0,3
codestral-22b-instruct-v0.1,camera,second,26.0,69.67,62.0,3
codestral-22b-instruct-v0.1,camera,third,20.33,50.0,33.33,3
codestral-22b-instruct-v0.1,particles,first,12.0,28.67,22.0,3
codestral-22b-instruct-v0.1,particles,second,61.33,63.0,59.67,3
codestral-22b-instruct-v0.1,particles,third,69.33,64.67,77.0,3
codestral-22b-instruct-v0.1,kraz,first,37.33,21.0,9.67,3
codestral-22b-instruct-v0.1,kraz,second,45.0,57.67,68.33,3
codestral-22b-instruct-v0.1,kraz,third,47.0,17.0,10.0,3
codestral-22b-instruct-v0.1,m113,first,28.33,12.67,10.67,3
codestral-22b-instruct-v0.1,m113,second,57.0,44.67,48.33,3
codestral-22b-instruct-v0.1,m113,third,52.33,47.0,49.67,3
codestral-22b-instruct-v0.1,tablecloth,first,38.0,35.0,16.33,3
codestral-22b-instruct-v0.1,tablecloth,second,54.0,68.0,47.33,3
codestral-22b-instruct-v0.1,tablecloth,third,46.0,59.67,67.67,3
codestral-22b-instruct-v0.1,rotor,first,28.67,15.33,19.33,3
codestral-22b-instruct-v0.1,rotor,second,53.67,86.0,79.0,3
codestral-22b-instruct-v0.1,rotor,third,59.0,59.0,73.67,3
codestral-22b-instruct-v0.1,scm_hill,first,14.67,24.0,12.33,3
codestral-22b-instruct-v0.1,scm_hill,second,26.67,47.67,50.33,3
codestral-22b-instruct-v0.1,scm_hill,third,42.67,52.0,51.67,3
codestral-22b-instruct-v0.1,viper,first,13.0,23.33,16.67,3
codestral-22b-instruct-v0.1,viper,second,62.67,93.33,77.33,3
codestral-22b-instruct-v0.1,viper,third,48.33,55.67,60.0,3
codestral-22b-instruct-v0.1,buckling,first,23.67,13.67,23.33,3
codestral-22b-instruct-v0.1,buckling,second,28.67,70.0,65.0,3
codestral-22b-instruct-v0.1,buckling,third,52.33,24.33,47.0,3
codestral-22b-instruct-v0.1,slider_crank,first,34.67,36.67,22.33,3
codestral-22b-instruct-v0.1,slider_crank,second,64.67,68.67,58.67,3
codestral-22b-instruct-v0.1,slider_crank,third,45.67,63.67,61.33,3
codestral-22b-instruct-v0.1,turtlebot,first,54.33,18.67,22.67,3
codestral-22b-instruct-v0.1,turtlebot,second,60.33,71.0,70.0,3
codestral-22b-instruct-v0.1,turtlebot,third,63.0,17.67,13.67,3
codestral-22b-instruct-v0.1,rigid_multipatches,first,13.67,11.33,8.33,3
codestral-22b-instruct-v0.1,rigid_multipatches,second,49.0,58.0,42.67,3
codestral-22b-instruct-v0.1,rigid_multipatches,third,41.33,87.67,74.33,3
codestral-22b-instruct-v0.1,cable,first,23.33,9.33,30.33,3
codestral-22b-instruct-v0.1,cable,second,35.33,89.67,82.0,3
codestral-22b-instruct-v0.1,cable,third,52.33,45.33,30.67,3
codestral-22b-instruct-v0.1,hmmwv,first,20.0,10.33,13.67,3
codestral-22b-instruct-v0.1,hmmwv,second,47.33,43.0,39.33,3
codestral-22b-instruct-v0.1,hmmwv,third,35.67,40.33,47.67,3
codestral-22b-instruct-v0.1,handler,first,47.33,24.33,26.33,3
codestral-22b-instruct-v0.1,handler,second,61.0,76.67,71.67,3
codestral-22b-instruct-v0.1,handler,third,75.67,16.33,29.0,3
codestral-22b-instruct-v0.1,lidar,first,28.67,17.0,11.0,3
codestral-22b-instruct-v0.1,lidar,second,43.67,42.33,52.67,3
codestral-22b-instruct-v0.1,lidar,third,13.67,12.67,27.33,3
gemma-2-27b-it,gator,first,12.67,21.33,17.0,3
gemma-2-27b-it,gator,second,52.33,47.0,72.0,3
gemma-2-27b-it,gator,third,54.67,76.67,53.33,3
gemma-2-27b-it,gear,first,51.33,10.0,24.33,3
gemma-2-27b-it,gear,second,37.33,56.0,35.67,3
gemma-2-27b-it,gear,third,27.33,50.0,22.0,3
gemma-2-27b-it,feda,first,34.67,21.67,25.33,3
gemma-2-27b-it,feda,second,52.0,38.33,50.67,3
gemma-2-27b-it,feda,third,51.33,68.67,51.33,3
gemma-2-27b-it,man,first,59.0,27.33,28.0,3
gemma-2-27b-it,man,second,53.33,68.67,70.0,3
gemma-2-27b-it,man,third,36.67,29.0,36.33,3
gemma-2-27b-it,art,first,18.33,19.33,9.67,3
gemma-2-27b-it,art,second,64.33,90.33,78.33,3
gemma-2-27b-it,art,third,50.67,61.67,85.33,3
gemma-2-27b-it,vehros,first,33.33,10.0,23.0,3
gemma-2-27b-it,vehros,second,44.67,45.33,39.0,3
gemma-2-27b-it,vehros,third,68.67,42.33,38.33,3
gemma-2-27b-it,pendulum,first,41.0,29.67,31.67,3
gemma-2-27b-it,pendulum,second,39.0,35.33,49.0,3
gemma-2-27b-it,pendulum,third,35.33,56.0,44.67,3
gemma-2-27b-it,rigid_highway,first,57.0,17.67,25.0,2
gemma-2-27b-it,rigid_highway,second,63.33,75.0,69.33,3
gemma-2-27b-it,rigid_highway,third,47.67,64.33,83.33,3
gemma-2-27b-it,curiosity,first,62.5,8.67,27.33,2
gemma-2-27b-it,curiosity,second,38.67,55.0,57.0,3
gemma-2-27b-it,curiosity,third,33.67,38.33,32.67,3
gemma-2-27b-it,gps_imu,first,23.0,17.0,11.67,3
gemma-2-27b-it,gps_imu,second,26.0,42.0,65.0,3
gemma-2-27b-it,gps_imu,third,54.0,56.33,57.33,3
gemma-2-27b-it,mass_spring_damper,first,23.0,18.33,18.33,3
gemma-2-27b-it,mass_spring_damper,second,64.33,53.0,35.67,3
gemma-2-27b-it,mass_spring_damper,third,58.33,55.33,46.0,3
gemma-2-27b-it,uazbus,first,31.0,13.0,27.33,3
gemma-2-27b-it,uazbus,second,50.33,67.33,71.33,3
gemma-2-27b-it,uazbus,third,53.33,60.33,51.67,3
gemma-2-27b-it,scm,first,27.67,10.67,9.67,3
gemma-2-27b-it,scm,second,66.33,78.67,63.67,3
gemma-2-27b-it,scm,third,39.0,11.33,36.33,3
gemma-2-27b-it,veh_app,first,15.0,17.67,23.33,3
gemma-2-27b-it,veh_app,second,37.0,34.0,31.33,3
gemma-2-27b-it,veh_app,third,32.33,40.33,21.67,3
gemma-2-27b-it,sedan,first,88.5,37.0,36.5,2
gemma-2-27b-it,sedan,second,39.0,52.0,46.67,3
gemma-2-27b-it,sedan,third,50.0,55.0,40.0,3
gemma-2-27b-it,citybus,first,29.67,26.67,15.67,3
gemma-2-27b-it,citybus,second,49.67,51.33,74.67,3
gemma-2-27b-it,citybus,third,36.67,75.0,67.67,3
gemma-2-27b-it,beam,first,39.0,4.33,25.33,3
gemma-2-27b-it,beam,second,28.33,34.0,26.33,3
gemma-2-27b-it,beam,third,58.33,84.67,71.33,3
gemma-2-27b-it,sensros,first,22.67,9.0,18.67,3
gemma-2-27b-it,sensros,second,29.67,35.33,36.0,3
gemma-2-27b-it,sensros,third,17.67,34.67,37.33,3
gemma-2-27b-it,camera,first,12.33,35.33,15.33,3
gemma-2-27b-it,camera,second,39.0,38.67,26.67,3
gemma-2-27b-it,camera,third,15.67,25.0,22.67,3
gemma-2-27b-it,particles,first,27.33,18.0,19.33,3
gemma-2-27b-it,particles,second,31.0,72.33,76.0,3
gemma-2-27b-it,particles,third,55.67,59.0,58.33,3
gemma-2-27b-it,kraz,first,40.33,21.33,19.0,3
gemma-2-27b-it,kraz,second,44.67,58.67,50.67,3
gemma-2-27b-it,kraz,third,59.33,21.0,32.33,3
gemma-2-27b-it,m113,first,40.33,53.33,16.33,3
gemma-2-27b-it,m113,second,53.0,39.0,41.67,3
gemma-2-27b-it,m113,third,71.0,30.67,52.0,3
gemma-2-27b-it,tablecloth,first,52.33,12.33,21.0,3
gemma-2-27b-it,tablecloth,second,30.67,73.0,69.33,3
gemma-2-27b-it,tablecloth,third,49.0,43.33,42.67,3
gemma-2-27b-it,rotor,first,24.0,1.33,10.33,3
gemma-2-27b-it,rotor,second,20.67,79.67,79.0,3
gemma-2-27b-it,rotor,third,41.33,64.67,47.67,3
gemma-2-27b-it,scm_hill,first,15.67,10.67,14.33,3
gemma-2-27b-it,scm_hill,second,46.33,28.0,36.0,3
gemma-2-27b-it,scm_hill,third,29.33,51.33,40.67,3
gemma-2-27b-it,viper,first,28.33,22.0,26.67,3
gemma-2-27b-it,viper,second,55.0,88.33,90.67,3
gemma-2-27b-it,viper,third,48.67,36.67,45.0,3
gemma-2-27b-it,buckling,first,35.0,22.0,23.33,3
gemma-2-27b-it,buckling,second,24.0,36.67,24.33,3
gemma-2-27b-it,buckling,third,27.67,25.67,13.33,3
gemma-2-27b-it,slider_crank,first,44.67,26.33,29.67,3
gemma-2-27b-it,slider_crank,second,60.0,64.0,65.67,3
gemma-2-27b-it,slider_crank,third,49.67,62.0,64.0,3
gemma-2-27b-it,turtlebot,first,41.5,15.0,18.0,2
gemma-2-27b-it,turtlebot,second,54.0,76.67,45.67,3
gemma-2-27b-it,turtlebot,third,63.0,44.0,33.0,3
gemma-2-27b-it,rigid_multipatches,first,21.33,17.67,17.33,3
gemma-2-27b-it,rigid_multipatches,second,55.0,56.0,48.0,3
gemma-2-27b-it,rigid_multipatches,third,56.33,89.67,77.0,3
gemma-2-27b-it,cable,first,17.0,14.0,15.5,3
gemma-2-27b-it,cable,second,54.33,86.33,74.0,3
gemma-2-27b-it,cable,third,24.67,44.0,19.33,3
gemma-2-27b-it,hmmwv,first,11.33,19.0,13.67,3
gemma-2-27b-it,hmmwv,second,50.67,23.0,10.33,3
gemma-2-27b-it,hmmwv,third,69.0,50.67,52.67,3
gemma-2-27b-it,handler,first,40.33,24.33,27.0,3
gemma-2-27b-it,handler,second,28.33,84.67,77.0,3
gemma-2-27b-it,handler,third,79.33,24.0,26.33,3
gemma-2-27b-it,lidar,first,36.0,32.33,15.67,2
gemma-2-27b-it,lidar,second,33.67,32.0,15.0,3
gemma-2-27b-it,lidar,third,32.0,24.0,27.33,3
mistral-large-latest,gator,first,33.0,20.67,29.67,3
mistral-large-latest,gator,second,49.67,68.67,51.33,3
mistral-large-latest,gator,third,61.33,68.67,54.33,3
mistral-large-latest,gear,first,17.67,20.67,24.67,3
mistral-large-latest,gear,second,54.67,55.33,69.0,3
mistral-large-latest,gear,third,53.0,57.0,49.33,3
mistral-large-latest,feda,first,12.33,28.0,33.0,3
mistral-large-latest,feda,second,45.67,46.33,60.0,3
mistral-large-latest,feda,third,52.67,50.33,61.67,3
mistral-large-latest,man,first,69.33,44.67,16.33,3
mistral-large-latest,man,second,69.67,51.67,65.0,3
mistral-large-latest,man,third,35.0,44.0,42.67,3
mistral-large-latest,art,first,19.67,8.33,9.67,3
mistral-large-latest,art,second,72.33,88.33,79.33,3
mistral-large-latest,art,third,41.0,88.67,77.33,3
mistral-large-latest,vehros,first,28.33,15.33,12.33,3
mistral-large-latest,vehros,second,48.67,40.33,36.67,3
mistral-large-latest,vehros,third,64.0,35.33,37.0,3
mistral-large-latest,pendulum,first,42.33,12.67,9.67,3
mistral-large-latest,pendulum,second,57.0,29.0,43.33,3
mistral-large-latest,pendulum,third,35.33,49.33,44.67,3
mistral-large-latest,rigid_highway,first,19.0,38.33,17.67,3
mistral-large-latest,rigid_highway,second,65.33,83.0,73.0,3
mistral-large-latest,rigid_highway,third,59.67,71.33,72.0,3
mistral-large-latest,curiosity,first,35.33,27.33,12.67,3
mistral-large-latest,curiosity,second,56.67,67.0,42.0,3
mistral-large-latest,curiosity,third,26.33,32.67,30.33,3
mistral-large-latest,gps_imu,first,27.67,20.67,19.0,3
mistral-large-latest,gps_imu,second,28.67,38.67,50.0,3
mistral-large-latest,gps_imu,third,53.67,70.67,58.67,3
mistral-large-latest,mass_spring_damper,first,56.0,37.67,37.0,3
mistral-large-latest,mass_spring_damper,second,55.33,72.67,55.33,3
mistral-large-latest,mass_spring_damper,third,55.67,47.33,40.0,3
mistral-large-latest,uazbus,first,45.67,25.0,26.67,3
mistral-large-latest,uazbus,second,60.0,60.33,55.0,3
mistral-large-latest,uazbus,third,48.0,65.0,61.33,3
mistral-large-latest,scm,first,51.67,22.0,15.67,3
mistral-large-latest,scm,second,60.33,50.67,64.33,3
mistral-large-latest,scm,third,42.67,49.67,39.33,3
mistral-large-latest,veh_app,first,19.67,21.67,17.33,3
mistral-large-latest,veh_app,second,40.0,50.67,24.0,3
mistral-large-latest,veh_app,third,45.33,49.67,38.33,3
mistral-large-latest,sedan,first,50.67,33.33,23.0,3
mistral-large-latest,sedan,second,36.67,47.67,29.0,3
mistral-large-latest,sedan,third,32.33,30.0,16.33,3
mistral-large-latest,citybus,first,37.67,25.0,17.33,3
mistral-large-latest,citybus,second,27.67,67.0,55.67,3
mistral-large-latest,citybus,third,54.0,57.67,41.33,3
mistral-large-latest,beam,first,37.67,1.33,10.67,3
mistral-large-latest,beam,second,31.67,54.33,56.0,3
mistral-large-latest,beam,third,78.0,76.67,58.0,3
mistral-large-latest,sensros,first,26.0,32.67,9.0,3
mistral-large-latest,sensros,second,17.33,44.0,54.33,3
mistral-large-latest,sensros,third,48.0,49.0,57.67,3
mistral-large-latest,camera,first,39.0,24.67,41.0,3
mistral-large-latest,camera,second,20.33,71.67,52.33,3
mistral-large-latest,camera,third,33.67,39.67,38.0,3
mistral-large-latest,particles,first,49.67,19.33,7.0,3
mistral-large-latest,particles,second,58.0,81.0,61.0,3
mistral-large-latest,particles,third,71.67,63.67,65.33,3
mistral-large-latest,kraz,first,45.33,20.0,10.33,3
mistral-large-latest,kraz,second,41.0,60.67,56.33,3
mistral-large-latest,kraz,third,49.0,29.67,24.33,3
mistral-large-latest,m113,first,24.0,32.0,29.67,3
mistral-large-latest,m113,second,25.67,52.33,42.33,3
mistral-large-latest,m113,third,72.33,39.67,38.33,3
mistral-large-latest,tablecloth,first,29.67,9.33,18.0,3
mistral-large-latest,tablecloth,second,19.33,58.33,60.67,3
mistral-large-latest,tablecloth,third,43.67,72.0,59.0,3
mistral-large-latest,rotor,first,16.0,12.0,13.67,3
mistral-large-latest,rotor,second,48.67,68.67,81.67,3
mistral-large-latest,rotor,third,52.67,55.33,50.67,3
mistral-large-latest,scm_hill,first,24.67,27.67,28.33,3
mistral-large-latest,scm_hill,second,48.67,33.67,55.33,3
mistral-large-latest,scm_hill,third,43.33,46.67,47.67,3
mistral-large-latest,viper,first,37.33,17.0,34.67,3
mistral-large-latest,viper,second,75.33,88.0,87.33,3
mistral-large-latest,viper,third,67.67,46.67,33.0,3
mistral-large-latest,buckling,first,31.33,15.0,8.67,3
mistral-large-latest,buckling,second,56.33,76.0,67.33,3
mistral-large-latest,buckling,third,37.0,28.0,30.0,3
mistral-large-latest,slider_crank,first,28.0,32.67,27.33,3
mistral-large-latest,slider_crank,second,65.67,52.0,44.67,3
mistral-large-latest,slider_crank,third,40.33,59.0,57.0,3
mistral-large-latest,turtlebot,first,33.67,16.33,12.0,3
mistral-large-latest,turtlebot,second,62.33,71.67,78.33,3
mistral-large-latest,turtlebot,third,60.67,12.67,40.33,3
mistral-large-latest,rigid_multipatches,first,14.67,43.0,15.33,3
mistral-large-latest,rigid_multipatches,second,47.33,59.0,41.67,3
mistral-large-latest,rigid_multipatches,third,45.67,86.33,71.33,3
mistral-large-latest,cable,first,26.33,27.33,25.33,3
mistral-large-latest,cable,second,67.33,76.0,77.0,3
mistral-large-latest,cable,third,63.0,45.67,39.0,3
mistral-large-latest,hmmwv,first,28.67,19.33,19.67,3
mistral-large-latest,hmmwv,second,39.67,31.33,30.67,3
mistral-large-latest,hmmwv,third,24.67,44.0,33.33,3
mistral-large-latest,handler,first,45.33,27.0,16.67,3
mistral-large-latest,handler,second,36.0,58.67,49.33,3
mistral-large-latest,handler,third,40.0,27.33,30.67,3
mistral-large-latest,lidar,first,57.33,33.67,20.33,3
mistral-large-latest,lidar,second,22.67,29.33,27.0,3
mistral-large-latest,lidar,third,21.33,25.0,28.33,3
phi-3-mini-128k-instruct,gator,first,10.33,13.67,29.0,3
phi-3-mini-128k-instruct,gator,second,21.67,50.33,40.0,3
phi-3-mini-128k-instruct,gator,third,55.67,91.33,82.67,3
phi-3-mini-128k-instruct,gear,first,15.0,22.67,12.33,3
phi-3-mini-128k-instruct,gear,second,8.67,32.0,36.33,3
phi-3-mini-128k-instruct,gear,third,48.0,11.33,29.67,3
phi-3-mini-128k-instruct,feda,first,15.33,28.67,14.0,3
phi-3-mini-128k-instruct,feda,second,28.33,58.0,44.0,3
phi-3-mini-128k-instruct,feda,third,42.67,23.0,33.33,3
phi-3-mini-128k-instruct,man,first,6.33,14.0,14.33,3
phi-3-mini-128k-instruct,man,second,50.67,61.0,54.0,3
phi-3-mini-128k-instruct,man,third,35.67,28.0,29.33,3
phi-3-mini-128k-instruct,art,first,21.33,20.67,10.0,3
phi-3-mini-128k-instruct,art,second,41.0,90.0,61.33,3
phi-3-mini-128k-instruct,art,third,64.0,68.67,63.0,3
phi-3-mini-128k-instruct,vehros,first,20.0,7.0,18.0,3
phi-3-mini-128k-instruct,vehros,second,43.67,29.33,24.33,3
phi-3-mini-128k-instruct,vehros,third,34.0,11.67,16.0,3
phi-3-mini-128k-instruct,pendulum,first,15.67,12.0,15.67,3
phi-3-mini-128k-instruct,pendulum,second,47.5,39.0,33.33,2
phi-3-mini-128k-instruct,pendulum,third,45.33,31.67,39.33,3
phi-3-mini-128k-instruct,rigid_highway,first,18.33,2.67,9.67,3
phi-3-mini-128k-instruct,rigid_highway,second,54.0,35.0,51.67,3
phi-3-mini-128k-instruct,rigid_highway,third,29.33,84.0,77.0,3
phi-3-mini-128k-instruct,curiosity,first,13.33,24.0,17.0,3
phi-3-mini-128k-instruct,curiosity,second,65.67,58.33,45.67,3
phi-3-mini-128k-instruct,curiosity,third,53.0,33.0,30.0,3
phi-3-mini-128k-instruct,gps_imu,first,39.0,9.33,7.0,3
phi-3-mini-128k-instruct,gps_imu,second,32.67,41.67,37.0,3
phi-3-mini-128k-instruct,gps_imu,third,49.67,45.0,57.33,3
phi-3-mini-128k-instruct,mass_spring_damper,first,11.33,5.0,11.0,3
phi-3-mini-128k-instruct,mass_spring_damper,second,14.0,32.33,26.33,3
phi-3-mini-128k-instruct,mass_spring_damper,third,49.67,35.0,30.33,3
phi-3-mini-128k-instruct,uazbus,first,12.67,10.33,10.0,3
phi-3-mini-128k-instruct,uazbus,second,38.33,63.67,53.0,3
phi-3-mini-128k-instruct,uazbus,third,41.67,51.67,40.0,3
phi-3-mini-128k-instruct,scm,first,20.33,8.33,7.33,3
phi-3-mini-128k-instruct,scm,second,36.33,38.0,25.67,3
phi-3-mini-128k-instruct,scm,third,19.67,29.5,29.67,3
phi-3-mini-128k-instruct,veh_app,first,9.67,25.33,19.67,3
phi-3-mini-128k-instruct,veh_app,second,15.33,22.0,15.0,3
phi-3-mini-128k-instruct,veh_app,third,9.0,32.0,20.0,3
phi-3-mini-128k-instruct,sedan,first,6.33,10.67,6.0,3
phi-3-mini-128k-instruct,sedan,second,25.0,32.0,16.0,3
phi-3-mini-128k-instruct,sedan,third,41.33,12.33,29.0,3
phi-3-mini-128k-instruct,citybus,first,24.0,7.33,13.33,3
phi-3-mini-128k-instruct,citybus,second,50.0,36.0,53.0,3
phi-3-mini-128k-instruct,citybus,third,27.33,73.67,54.0,3
phi-3-mini-128k-instruct,beam,first,7.67,27.0,19.33,3
phi-3-mini-128k-instruct,beam,second,12.0,30.0,18.33,3
phi-3-mini-128k-instruct,beam,third,13.67,28.0,28.67,3
phi-3-mini-128k-instruct,sensros,first,0.0,18.33,5.0,2
phi-3-mini-128k-instruct,sensros,second,21.0,29.33,35.67,3
phi-3-mini-128k-instruct,sensros,third,23.33,14.67,17.0,3
phi-3-mini-128k-instruct,camera,first,17.0,16.67,26.67,3
phi-3-mini-128k-instruct,camera,second,12.33,4.33,26.33,3
phi-3-mini-128k-instruct,camera,third,13.0,8.0,3.0,3
phi-3-mini-128k-instruct,particles,first,18.0,8.0,25.67,3
phi-3-mini-128k-instruct,particles,second,54.33,27.67,56.67,3
phi-3-mini-128k-instruct,particles,third,52.33,59.0,43.0,3
phi-3-mini-128k-instruct,kraz,first,5.0,8.33,19.67,3
phi-3-mini-128k-instruct,kraz,second,45.33,68.67,62.33,3
phi-3-mini-128k-instruct,kraz,third,18.33,22.0,10.67,3
phi-3-mini-128k-instruct,m113,first,7.33,4.0,7.0,3
phi-3-mini-128k-instruct,m113,second,34.33,23.33,44.67,3
phi-3-mini-128k-instruct,m113,third,75.0,59.0,36.0,3
phi-3-mini-128k-instruct,tablecloth,first,5.67,24.0,4.0,3
phi-3-mini-128k-instruct,tablecloth,second,38.0,61.0,53.67,3
phi-3-mini-128k-instruct,tablecloth,third,15.33,33.33,11.33,3
phi-3-mini-128k-instruct,rotor,first,17.0,23.67,11.0,3
phi-3-mini-128k-instruct,rotor,second,36.0,36.33,26.67,3
phi-3-mini-128k-instruct,rotor,third,36.67,29.0,17.67,3
phi-3-mini-128k-instruct,scm_hill,first,13.0,27.0,21.67,3
phi-3-mini-128k-instruct,scm_hill,second,29.33,29.67,17.0,3
phi-3-mini-128k-instruct,scm_hill,third,44.67,57.33,52.0,3
phi-3-mini-128k-instruct,viper,first,31.0,14.33,12.5,3
phi-3-mini-128k-instruct,viper,second,41.33,43.33,52.33,3
phi-3-mini-128k-instruct,viper,third,43.33,35.67,37.67,3
phi-3-mini-128k-instruct,buckling,first,21.33,27.0,18.33,3
phi-3-mini-128k-instruct,buckling,second,18.33,3.33,0.0,3
