Rank,model,ConsensusScore,Score Document,Score Reference,Score Reference Document,system,round,codebleu,ngram_match_score,weighted_ngram_match_score,syntax_match_score,dataflow_match_score,rouge1,rouge2,rougeL,rougeLsum
3486.0,pe_llama-3.1-405b-instruct,40.93250257691125,,,,turtlebot,round_1,0.2819707576529099,0.0735822008280151,0.0833537451863884,0.6608695652173913,0.3100775193798449,0.5572354211663066,0.2646420824295011,0.3887688984881209,0.5356371490280778
3487.0,o3,40.91178614686164,,,,veh_app,round_1,0.3192818355269252,0.0834791963425151,0.0875444139498789,0.7230392156862745,0.3830645161290322,0.5560538116591929,0.3213483146067415,0.3520179372197309,0.5560538116591929
3488.0,pe_gpt-4o-mini,40.877149429309526,,,,viper,round_1,0.2864481131688181,0.1214922563442559,0.1351743967574559,0.6428571428571429,0.2462686567164179,0.5256124721603563,0.2416107382550335,0.4142538975501113,0.5211581291759466
3489.0,gpt-4.1,40.86168079494585,,,,mass_spring_damper,round_1,0.3822485281137786,0.107558311985181,0.1215019380360712,0.7731481481481481,0.5267857142857143,0.5023696682464455,0.2142857142857143,0.3412322274881516,0.5023696682464455
3490.0,llama4-109b-lora1,40.858683663964165,43.66666666666666,50.94117647058823,43.66666666666666,gator,round_1,0.2805721684474282,0.0835748519231305,0.0961944578225546,0.7272727272727273,0.2152466367713004,0.4906166219839141,0.2526881720430107,0.2975871313672922,0.4906166219839141
3491.0,llama-3.3-70b-instruct,40.84791093486766,47.3921568627451,53.38235294117647,43.46078431372549,gear,round_1,0.2563351259943062,0.0582782981097273,0.0705600577669594,0.6456310679611651,0.2508710801393728,0.4693877551020408,0.2134502923976608,0.282798833819242,0.4693877551020408
3492.0,gpt-4o,40.833207758446314,,,,uazbus,round_1,0.2783295660867229,0.0698296881723392,0.1057747069482493,0.7134986225895317,0.2242152466367713,0.5733333333333333,0.3846153846153846,0.3733333333333333,0.5733333333333333
3493.0,pe_gpt-4o-mini,40.821326494243124,,,,turtlebot,round_1,0.2524175726050714,0.1072570344158885,0.1235457130316976,0.5695652173913044,0.2093023255813953,0.5833333333333334,0.2976744186046511,0.3888888888888889,0.5601851851851851
3494.0,gpt-4o-mini-f1,40.81094248083134,,,,vehros,round_1,0.3587545039331373,0.118078738274773,0.2478433958618949,0.7387387387387387,0.3303571428571428,0.4918032786885245,0.3157894736842105,0.3737704918032786,0.4885245901639344
3495.0,pe_llama-3.1-405b-instruct,40.733718643795314,,,,beam,round_1,0.3136612538148778,0.1121124336969285,0.1948719025590055,0.7438692098092643,0.2037914691943128,0.5173116089613035,0.4335378323108385,0.3910386965376782,0.5173116089613035
3496.0,llama-3.1-70b-instruct,40.73136677734622,50.01960784313726,50.20588235294117,46.372549019607845,gear,round_1,0.2951982926053307,0.0643850451994517,0.0689046578154911,0.6189320388349514,0.4285714285714285,0.4146620847651775,0.1515499425947187,0.268041237113402,0.4146620847651775
3497.0,claude-3-7-sonnet-20250219,40.702574129531385,,,,sedan,round_1,0.3427956009742471,0.1054210555988364,0.122548426977005,0.7759562841530054,0.3672566371681416,0.5751789976133651,0.3086124401913875,0.3031026252983294,0.5727923627684964
3498.0,mistral-large-latest,40.64265017213674,,,,vehros,round_1,0.325878489935676,0.1028217417687747,0.1089933762750877,0.7702702702702703,0.3214285714285714,0.5279187817258882,0.3316326530612245,0.365482233502538,0.5228426395939086
3499.0,gemma-2-27b-it,40.617838748768925,,,,viper,round_1,0.270421954915898,0.0736577002696262,0.0802112306444362,0.6218487394957983,0.3059701492537313,0.5283018867924528,0.2464454976303317,0.419811320754717,0.5283018867924528
3500.0,llama4_scout,40.60504326499546,47.294117647058826,56.48039215686274,43.88235294117647,handler,round_1,0.2948691035838824,0.0129902887397313,0.0231861328613042,0.6273764258555133,0.5159235668789809,0.4027027027027026,0.1246612466124661,0.2621621621621622,0.3891891891891892
3501.0,llama-3.3-70b-instruct,40.59091586199143,47.3921568627451,53.38235294117647,43.46078431372549,handler,round_1,0.3153056833309949,0.0249362479226837,0.0304304877262581,0.6007604562737643,0.6050955414012739,0.3939899833055092,0.1574539363484087,0.2838063439065108,0.3939899833055092
3502.0,o4-mini,40.57306491855055,,,,scm,round_1,0.3192940496586184,0.0830092895691097,0.09273293841174,0.7456647398843931,0.3557692307692308,0.5555555555555556,0.2740963855421687,0.3423423423423424,0.5525525525525525
3503.0,llama4_maverick,40.49676310012668,51.22549019607843,57.294117647058826,43.1078431372549,buckling,round_1,0.2607246233970262,0.0596401555300399,0.090427108627742,0.7092084006462036,0.1836228287841191,0.3929313929313929,0.18125,0.2598752598752599,0.3887733887733888
3504.0,llama4-109b-lora1,40.49612744040198,43.66666666666666,50.94117647058823,43.66666666666666,handler,round_1,0.2854840868464415,0.017535912148782,0.0204552655874237,0.6007604562737643,0.5031847133757962,0.4692307692307692,0.1698841698841698,0.2923076923076923,0.4615384615384615
3505.0,claude-3-5-sonnet,40.449801094811484,,,,curiosity,round_1,0.2646303964807082,0.0723212186266318,0.0957749898281404,0.6383928571428571,0.2520325203252032,0.5227272727272727,0.2914285714285714,0.4261363636363636,0.5113636363636364
3506.0,llama4_maverick,40.440899552749805,51.22549019607843,57.294117647058826,43.1078431372549,cable,round_1,0.3449620720567192,0.067121373707619,0.121340009268772,0.7562724014336918,0.4351145038167939,0.3260869565217391,0.1775700934579439,0.2391304347826087,0.3260869565217391
3507.0,llama-3.3-70b-instruct,40.42751384869611,47.3921568627451,53.38235294117647,43.46078431372549,scm_hill,round_1,0.2629031529031906,0.0531303233156015,0.0718995794162056,0.6824512534818942,0.244131455399061,0.4342105263157895,0.2079207920792079,0.2861842105263157,0.4342105263157895
3508.0,gpt-4.1-nano,40.420573391533665,,,,vehros,round_1,0.3307606616616218,0.1148673848373738,0.1218657379995897,0.6666666666666666,0.4196428571428571,0.5232067510548524,0.2542372881355931,0.3586497890295358,0.5189873417721519
3509.0,claude-3-7-sonnet-20250219,40.391266735914016,,,,slider_crank,round_1,0.3720807193356825,0.0895608459552754,0.125115959686463,0.7210144927536232,0.5526315789473685,0.4675642594859241,0.2282208588957055,0.3720930232558139,0.4626682986536108
3510.0,pe_gpt-4o-mini,40.35488429039655,,,,mass_spring_damper,round_1,0.3420138209370976,0.1230003545590444,0.133943818078235,0.7361111111111112,0.375,0.4986595174262734,0.2911051212938005,0.3699731903485254,0.4932975871313673
3511.0,llama-3.3-70b-instruct,40.33998551227976,47.3921568627451,53.38235294117647,43.46078431372549,turtlebot,round_1,0.2163754278895532,0.0228365320935416,0.0263524056190361,0.5217391304347826,0.2945736434108527,0.4226044226044226,0.1876543209876543,0.3390663390663391,0.4226044226044226
3512.0,qwen3-235b-a22b,40.32466440394545,52.80392156862745,57.27450980392157,44.049019607843135,art,round_1,0.2330440641102247,0.0118261449757888,0.0223566421546182,0.7165775401069518,0.1814159292035398,0.3870967741935484,0.1546762589928057,0.2580645161290322,0.3763440860215054
3513.0,llama4_scout,40.28174441685306,47.294117647058826,56.48039215686274,43.88235294117647,rigid_multipatches,round_1,0.3127498306636517,0.0564392717094115,0.068514988013737,0.663594470046083,0.4624505928853755,0.393103448275862,0.1129032258064516,0.2344827586206896,0.3862068965517242
3514.0,llama4-109b-lora1,40.25336602942503,43.66666666666666,50.94117647058823,43.66666666666666,art,round_1,0.2586863719230076,0.0634397605604315,0.0904671487396626,0.6684491978609626,0.2123893805309734,0.4950819672131148,0.2532894736842105,0.2786885245901639,0.4918032786885246
3515.0,nemotron-4-340b-instruct,40.22555825483317,40.372549019607845,50.8921568627451,36.990196078431374,viper,round_1,0.259739840489014,0.0638671778841673,0.0799460659231364,0.5966386554621849,0.2985074626865671,0.51931330472103,0.2543103448275862,0.351931330472103,0.51931330472103
3516.0,claude-3-5-sonnet,40.207848517264544,,,,gator,round_1,0.2917720029518401,0.0939821513226367,0.1225814562301929,0.6859504132231405,0.2645739910313901,0.5598755832037324,0.358814352574103,0.3545878693623639,0.5598755832037324
3517.0,pe_llama-3.1-8b-instruct,40.1891173523363,,,,curiosity,round_1,0.349859567081717,0.1736606298650015,0.1899544677301593,0.71875,0.3170731707317073,0.5116279069767441,0.294392523364486,0.3441860465116279,0.5069767441860465
3518.0,llama3.3-70b-sft1,40.18561707384341,47.45098039215687,54.372549019607845,46.02941176470589,tablecloth,round_1,0.2832569633152492,0.0615940469480936,0.0690714478591742,0.6446700507614214,0.3576923076923077,0.3636363636363636,0.1770833333333333,0.2857142857142857,0.3636363636363636
3519.0,qwen3-235b-a22b,40.17927833739882,52.80392156862745,57.27450980392157,44.049019607843135,uazbus,round_1,0.2416948834074178,0.0286777120901827,0.0475410981210398,0.6528925619834711,0.2376681614349775,0.3773584905660377,0.1858864027538726,0.2504288164665523,0.3773584905660377
3520.0,claude-3-7-sonnet-20250219,40.1332505332252,,,,m113,round_1,0.321090382753149,0.0893619902586589,0.0989856156016307,0.7493472584856397,0.3466666666666667,0.5437415881561238,0.2941970310391363,0.3391655450874831,0.5410497981157469
3521.0,deepseek-r1-8b,40.124539407907946,30.15686274509804,49.03921568627451,35.68627450980392,rigid_highway,round_2,0.5354654440592519,0.248705984536607,0.5447025079953185,0.8465227817745803,0.5019305019305019,0.370242214532872,0.3048498845265589,0.3529411764705882,0.370242214532872
3522.0,llama4_scout,40.120438318175765,47.294117647058826,56.48039215686274,43.88235294117647,hmmwv,round_1,0.2630106128160361,0.0595994221129513,0.0724810777991069,0.6060606060606061,0.3139013452914798,0.4264705882352941,0.1445427728613569,0.2411764705882352,0.4264705882352941
3523.0,llama3.1-8b-lora1,40.09235877902643,41.5,54.51960784313726,39.09803921568628,turtlebot,round_1,0.3331630528144527,0.0508525460882313,0.0590157083107994,0.6956521739130435,0.5271317829457365,0.4373956594323873,0.1809045226130653,0.2838063439065109,0.4273789649415693
3524.0,llama4-109b-lora1,40.0817087856243,43.66666666666666,50.94117647058823,43.66666666666666,man,round_1,0.2631546590151402,0.0725243006283018,0.0867787910771711,0.6556473829201102,0.2376681614349775,0.5041551246537396,0.2138888888888889,0.2548476454293629,0.5013850415512465
3525.0,qwen3-235b-a22b,40.07958309726911,52.80392156862745,57.27450980392157,44.049019607843135,sedan,round_1,0.2522950430950436,0.031302675033007,0.0505357496804522,0.6530054644808743,0.2743362831858407,0.3769100169779286,0.1635434412265758,0.2342954159592529,0.3769100169779286
3526.0,llama-3.1-405b-instruct,40.0767566496464,42.13725490196079,50.50980392156863,45.95098039215687,handler,round_1,0.2459980752545922,0.0338146933071114,0.0447260565257694,0.5551330798479087,0.3503184713375796,0.4635761589403973,0.2084257206208425,0.3090507726269315,0.4635761589403973
3527.0,llama4_scout,40.033642912704046,47.294117647058826,56.48039215686274,43.88235294117647,vehros,round_1,0.3585836798461926,0.0430639455089647,0.0717727043777362,0.7837837837837838,0.5357142857142857,0.3473053892215569,0.1643286573146292,0.219560878243513,0.3473053892215569
3528.0,nemotron-4-340b-instruct,40.026822272491344,40.372549019607845,50.8921568627451,36.990196078431374,mass_spring_damper,round_1,0.3618801600836741,0.1455424764135502,0.1597823967253788,0.7314814814814815,0.4107142857142857,0.464751958224543,0.2362204724409448,0.2924281984334204,0.464751958224543
3529.0,claude-4-sonnet-20250514,39.99767557851295,,,,man,round_1,0.3991213694787455,0.1183842269774735,0.1620998179364831,0.7823691460055097,0.5336322869955157,0.5176946410515673,0.3080040526849037,0.2831142568250758,0.5176946410515673
3530.0,qwen3-235b-a22b,39.9742057544432,52.80392156862745,57.27450980392157,44.049019607843135,particles,round_1,0.322551796681507,0.0576965025037242,0.0789229527764405,0.6958762886597938,0.4577114427860697,0.3407202216066483,0.1444444444444444,0.1939058171745152,0.3379501385041552
3531.0,claude-4-sonnet-20250514,39.96418189759155,,,,sedan,round_1,0.399909870381397,0.1139822890578915,0.248363319456429,0.8169398907103825,0.4203539823008849,0.5020508613617719,0.3533278553820871,0.2969647251845775,0.5020508613617719
3532.0,claude-3-5-sonnet,39.95269850933381,,,,art,round_1,0.2819142886133476,0.0784235592987531,0.1099500780470701,0.6737967914438503,0.2654867256637168,0.5433333333333333,0.3846153846153846,0.3733333333333333,0.5433333333333333
3533.0,llama-3.1-405b-instruct,39.94115400825078,42.13725490196079,50.50980392156863,45.95098039215687,turtlebot,round_1,0.2828546535071701,0.0830588122846236,0.0877935732304067,0.5652173913043478,0.3953488372093023,0.4294234592445328,0.1716566866267465,0.2982107355864811,0.4174950298210735
3534.0,pe_llama-3.1-405b-instruct,39.93405737850022,,,,rigid_highway,round_2,0.3108036762422246,0.0989749288742961,0.2235153517730554,0.7122302158273381,0.2084942084942085,0.4691729323308271,0.3951734539969834,0.4180451127819549,0.4691729323308271
3535.0,llama-3.1-70b-instruct,39.923404332169376,50.01960784313726,50.20588235294117,46.372549019607845,beam,round_1,0.2472533251376411,0.0302289895031829,0.0512853118609459,0.7084468664850136,0.1990521327014218,0.4263565891472868,0.1517509727626459,0.2558139534883721,0.4263565891472868
3536.0,llama3.3-70b-sft1,39.89309567236606,47.45098039215687,54.372549019607845,46.02941176470589,buckling,round_1,0.2803940014820582,0.0485945591266696,0.0567782534656377,0.7382875605815832,0.2779156327543424,0.4052074857607811,0.1907090464547677,0.2294548413344182,0.4052074857607811
3537.0,claude-3-7-sonnet-20250219,39.891139507670644,,,,veh_app,round_1,0.3475462501953165,0.1013601666278217,0.1084010517372523,0.7328431372549019,0.4475806451612903,0.5545243619489559,0.2581395348837209,0.2946635730858468,0.5522041763341068
3538.0,claude-3-5-sonnet,39.78949482267901,,,,rigid_highway,round_1,0.3172803502983479,0.1202007473501558,0.1369267653787589,0.7220779220779221,0.2899159663865546,0.5393258426966292,0.2985915492957746,0.3370786516853933,0.5393258426966292
3539.0,mistral-nemo-12b-instruct,39.732084160662716,,,,scm_hill,round_2,0.336907713614035,0.1124981193715293,0.2337935091571967,0.7557251908396947,0.2456140350877192,0.4506699147381242,0.358974358974359,0.4043848964677223,0.4506699147381242
3540.0,qwen3-235b-a22b,39.728652925823944,52.80392156862745,57.27450980392157,44.049019607843135,beam,round_1,0.2737792885694998,0.0489680543871215,0.0782267888509357,0.7356948228882834,0.2322274881516587,0.3326885880077369,0.1203883495145631,0.2359767891682785,0.3288201160541586
3541.0,llama4-109b-lora1,39.72100613857393,43.66666666666666,50.94117647058823,43.66666666666666,lidar,round_1,0.2635122121712448,0.0412718108699122,0.0646181230863847,0.6458333333333334,0.3023255813953488,0.4495412844036697,0.1656441717791411,0.2874617737003058,0.4495412844036697
3542.0,llama-3.3-70b-instruct,39.72073883750628,47.3921568627451,53.38235294117647,43.46078431372549,m113,round_1,0.2511224121762164,0.0460360434640065,0.0686595814520572,0.7075718015665796,0.1822222222222222,0.438943894389439,0.195364238410596,0.2508250825082508,0.4356435643564356
3543.0,deepseek-r1,39.718145614528375,49.21568627450981,61.6764705882353,41.0,particles,round_1,0.3347554035383689,0.0519809105726934,0.0879587935433409,0.7164948453608248,0.4825870646766169,0.32,0.1132075471698113,0.2094117647058823,0.3176470588235294
3544.0,claude-3-5-sonnet,39.71425360684341,,,,scm,round_1,0.3056686097702475,0.0871970726095908,0.1004340138702433,0.7225433526011561,0.3125,0.5383411580594678,0.3202511773940345,0.3474178403755868,0.5383411580594678
3545.0,Gemini-2.5-pro,39.710210245070016,,,,citybus,round_1,0.3456054828526893,0.0915012761492946,0.1113906973331295,0.7459016393442623,0.4336283185840708,0.497055359246172,0.2739079102715466,0.3486454652532391,0.492343934040047
3546.0,llama-3.1-70b-instruct,39.70258976214814,50.01960784313726,50.20588235294117,46.372549019607845,vehros,round_1,0.3144433918404242,0.0193545094348653,0.0219615289693027,0.7432432432432432,0.4732142857142857,0.354978354978355,0.1347826086956521,0.2467532467532467,0.354978354978355
3547.0,o4-mini,39.68396126297345,,,,curiosity,round_1,0.3391950089686333,0.0506438745680396,0.0544665910393625,0.7232142857142857,0.5284552845528455,0.5213849287169043,0.1881390593047034,0.329938900203666,0.5091649694501019
3548.0,llama3.3-70b-lora1,39.67798993930297,43.40952380952381,52.6,40.285714285714285,rotor,round_1,0.2580147851899698,0.0810080232536661,0.0988470779956722,0.6078431372549019,0.244360902255639,0.4316546762589928,0.2568542568542568,0.3280575539568345,0.4316546762589928
3549.0,claude-3-7-sonnet-20250219,39.63075346350589,,,,citybus,round_1,0.3332264013735311,0.0970599743039212,0.1030297310016059,0.7213114754098361,0.411504424778761,0.5518987341772151,0.2868020304568527,0.3037974683544304,0.549367088607595
3550.0,llama4_scout,39.62546039853636,47.294117647058826,56.48039215686274,43.88235294117647,feda,round_1,0.2693800490927803,0.0432858249194566,0.0495032444457721,0.6528925619834711,0.3318385650224215,0.4125177809388335,0.1169757489300998,0.2190611664295874,0.4096728307254622
3551.0,claude-4-sonnet-20250514,39.59294721645244,,,,sensros,round_1,0.3485303021195393,0.0522341514085717,0.0903626668256829,0.7723577235772358,0.4791666666666667,0.4899536321483771,0.2492260061919504,0.3493044822256568,0.4899536321483771
3552.0,o4-mini,39.56571573649857,,,,handler,round_1,0.2980825832060682,0.0810923034462786,0.0877220089377045,0.6349809885931559,0.3885350318471338,0.5039682539682541,0.2151394422310757,0.3849206349206349,0.496031746031746
3553.0,llama3.3-70b-sft1,39.53840375116216,47.45098039215687,54.372549019607845,46.02941176470589,rotor,round_1,0.2398158690234986,0.0301826621538573,0.0537224834734474,0.6122004357298475,0.2631578947368421,0.375366568914956,0.1764705882352941,0.2785923753665689,0.375366568914956
3554.0,claude-3-7-sonnet-20250219,39.517539218841854,,,,feda,round_1,0.333485360238725,0.1127898729231699,0.1193096675758874,0.7520661157024794,0.3497757847533632,0.5561224489795918,0.3043478260869565,0.2959183673469387,0.5535714285714285
3555.0,llama3.1-8b-lora1,39.470165483490504,41.5,54.51960784313726,39.09803921568628,beam,round_1,0.3285088682572603,0.0842905057839076,0.0909611817162519,0.6648501362397821,0.4739336492890995,0.3874813710879285,0.2212257100149477,0.3010432190760059,0.3874813710879285
3556.0,mistral-nemo-12b-instruct,39.42665900837874,,,,slider_crank,round_2,0.3043275480291402,0.1766038229408556,0.261307542196233,0.5818181818181818,0.1975806451612903,0.4791666666666666,0.3832752613240418,0.3993055555555556,0.4791666666666666
3557.0,pe_llama-3.1-8b-instruct,39.417867875100335,,,,turtlebot,round_1,0.263984000053915,0.1040208540355466,0.1197277515053576,0.5608695652173913,0.2713178294573643,0.5475113122171945,0.2954545454545454,0.3710407239819004,0.5475113122171945
3558.0,gpt-4.1-mini,39.38636410751471,,,,rigid_highway,round_1,0.2826871473423719,0.0470365453717259,0.0504805695898167,0.7012987012987013,0.3319327731092437,0.5627283800243605,0.2881562881562882,0.3361753958587088,0.5602923264311814
3559.0,o3,39.354734563334574,,,,gator,round_1,0.3222970158621691,0.0699239864333959,0.0901951570780359,0.7658402203856749,0.3632286995515695,0.5525946704067322,0.2897327707454289,0.305750350631136,0.546984572230014
3560.0,o4-mini,39.35156339113606,,,,art,round_1,0.3003073807759981,0.0785515569904254,0.0864042450402624,0.7486631016042781,0.2876106194690265,0.5119760479041916,0.2852852852852853,0.3682634730538922,0.5089820359281437
3561.0,gpt-4o-mini-f1,39.31948804493732,,,,lidar,round_1,0.2726078971620732,0.0397460337582922,0.0534125759309751,0.6577380952380952,0.3395348837209302,0.5348837209302326,0.282798833819242,0.3720930232558139,0.5319767441860466
3562.0,llama3.3-70b-lora1,39.290348313998074,43.40952380952381,52.6,40.285714285714285,buckling,round_1,0.2491658039000295,0.046468262528719,0.0770985877659555,0.7043618739903069,0.1687344913151365,0.4446764091858037,0.2489539748953975,0.3006263048016701,0.4405010438413361
3563.0,llama4_scout,39.26495790462322,47.294117647058826,56.48039215686274,43.88235294117647,m113,round_1,0.2161895170204164,0.0150883895723427,0.0337601919993144,0.6292428198433421,0.1866666666666666,0.4126984126984127,0.1415929203539823,0.2504409171075837,0.4126984126984127
3564.0,llama-3.1-70b-instruct,39.26449531909373,50.01960784313726,50.20588235294117,46.372549019607845,scm,round_1,0.2316614788874955,0.0372557549926284,0.0689143935497948,0.6473988439306358,0.173076923076923,0.3942133815551537,0.1851179673321234,0.2640144665461121,0.3942133815551537
3565.0,llama-3.3-70b-instruct,39.238457659689665,47.3921568627451,53.38235294117647,43.46078431372549,sedan,round_1,0.2573542167457843,0.0516591055916937,0.0614900501868396,0.6994535519125683,0.2168141592920354,0.416289592760181,0.1301059001512859,0.2383107088989441,0.416289592760181
3566.0,llama-3.3-70b-instruct,39.23457317304828,47.3921568627451,53.38235294117647,43.46078431372549,scm,round_1,0.2398948238194296,0.0494173743952806,0.0694549400020465,0.6676300578034682,0.173076923076923,0.4303405572755418,0.1459627329192546,0.2414860681114551,0.4272445820433436
3567.0,llama-3.3-70b-instruct,39.23412256619438,47.3921568627451,53.38235294117647,43.46078431372549,citybus,round_1,0.2610094812883425,0.0374487417793081,0.0619593656846184,0.73224043715847,0.2123893805309734,0.4041095890410959,0.1718213058419243,0.2465753424657534,0.4041095890410959
3568.0,gpt-4.1-mini,39.203259756139396,,,,art,round_1,0.2980490121963771,0.0657933960806495,0.0836692278787738,0.786096256684492,0.2566371681415929,0.5170731707317072,0.2903752039151713,0.3609756097560975,0.5170731707317072
3569.0,gpt-4.1-mini,39.19173066678505,,,,veh_app,round_1,0.2772011953658706,0.0510610527568247,0.0673104586244313,0.696078431372549,0.2943548387096774,0.5507246376811593,0.3081395348837209,0.3478260869565217,0.5507246376811593
3570.0,pe_llama-3.1-405b-instruct,39.160659181787054,,,,cable,round_1,0.3376104731280304,0.1321902037206868,0.1641325610451216,0.6953405017921147,0.3587786259541984,0.4857881136950904,0.2597402597402597,0.351421188630491,0.4806201550387596
3571.0,Gemini-1.5-pro,39.15527981037008,,,,slider_crank,round_1,0.3361704218025116,0.0893187857639369,0.0949128633072842,0.6920289855072463,0.4684210526315789,0.5326460481099656,0.2724137931034482,0.3058419243986254,0.5257731958762887
3571.0,Gemini-1.5-pro,39.15527981037008,,,,slider_crank,round_1,0.3361704218025116,0.0893187857639369,0.0949128633072842,0.6920289855072463,0.4684210526315789,0.5326460481099656,0.2724137931034482,0.3058419243986254,0.5257731958762887
3573.0,pe_llama-3.3-70b-instruct,39.12224023393551,,,,curiosity,round_1,0.31577247017596,0.1075013974515037,0.1371506203022784,0.6607142857142857,0.3577235772357723,0.5210526315789473,0.2962962962962963,0.3368421052631579,0.5210526315789473
3574.0,llama-3.1-70b-instruct,39.11340228396889,50.01960784313726,50.20588235294117,46.372549019607845,scm_hill,round_1,0.2376076644792605,0.0429270262107705,0.0678996195180073,0.6518105849582173,0.1877934272300469,0.3953098827470687,0.1680672268907563,0.2479061976549413,0.3953098827470687
3575.0,llama-3.1-405b-instruct,39.10429412873697,42.13725490196079,50.50980392156863,45.95098039215687,mass_spring_damper,round_1,0.297555362076231,0.0765795073821201,0.0891710414519041,0.6851851851851852,0.3392857142857143,0.3609467455621301,0.1309523809523809,0.301775147928994,0.3609467455621301
3576.0,claude-3-5-sonnet,39.080348396424974,,,,m113,round_1,0.2906213145125574,0.0973370623243715,0.1259082769559135,0.6814621409921671,0.2577777777777778,0.5175718849840256,0.3461538461538462,0.3642172523961661,0.5175718849840256
3577.0,o4-mini,39.07850244290554,,,,man,round_1,0.2936832980636667,0.0717168695438081,0.0769628816553793,0.6942148760330579,0.3318385650224215,0.5721583652618135,0.2893725992317541,0.3065134099616858,0.5721583652618135
3578.0,llama4_maverick,39.07127678955806,51.22549019607843,57.294117647058826,43.1078431372549,sensros,round_1,0.2715818641065268,0.035661536604461,0.0381078478123547,0.6524390243902439,0.3601190476190476,0.3404669260700389,0.1598440545808966,0.2159533073929961,0.3404669260700389
3579.0,nemotron-4-340b-instruct,39.039257810744324,40.372549019607845,50.8921568627451,36.990196078431374,gator,round_1,0.2871467164959546,0.0541640486386983,0.0653551327535874,0.7465564738292011,0.2825112107623318,0.4933135215453195,0.2265275707898658,0.2793462109955423,0.4903417533432392
3580.0,llama4_scout,39.004574237325585,47.294117647058826,56.48039215686274,43.88235294117647,lidar,round_1,0.2714728170798167,0.0052674685361818,0.0057622272470936,0.6190476190476191,0.4558139534883721,0.3834951456310679,0.0778588807785888,0.2087378640776699,0.3810679611650485
3581.0,gemma-2-9b-it,38.96353355370916,,,,viper,round_1,0.2491979774141945,0.0419872311003086,0.0516941806259542,0.634453781512605,0.2686567164179104,0.5352798053527981,0.2249388753056234,0.3844282238442822,0.5304136253041363
3582.0,o3,38.95570148196864,,,,m113,round_1,0.3008549525050363,0.0681057872923523,0.0729641532760958,0.7023498694516971,0.36,0.5258620689655172,0.276657060518732,0.3419540229885057,0.5229885057471265
3583.0,llama3.3-70b-lora1,38.94645040415279,43.40952380952381,52.6,40.285714285714285,mass_spring_damper,round_1,0.3500101918861282,0.0722694148500095,0.144570294493445,0.7546296296296297,0.4285714285714285,0.3542319749216301,0.2169811320754717,0.2695924764890282,0.3542319749216301
3584.0,gpt-4o,38.906593287728704,,,,scm,round_1,0.2702281016621641,0.0725864356444299,0.0925578518401538,0.6994219653179191,0.2163461538461538,0.5393939393939394,0.2857142857142857,0.3575757575757575,0.5393939393939394
3585.0,deepseek-r1-32b,38.897692091117385,42.05882352941177,49.5686274509804,37.50980392156863,mass_spring_damper,round_1,0.3139175478760067,0.0228146092513004,0.0235301854273295,0.7361111111111112,0.4732142857142857,0.4095238095238095,0.1626794258373205,0.319047619047619,0.4047619047619047
3586.0,llama4_scout,38.8918791476606,47.294117647058826,56.48039215686274,43.88235294117647,rigid_highway,round_1,0.2803207447852794,0.0591927691519266,0.0688128990648214,0.6571428571428571,0.3361344537815126,0.3688311688311688,0.0963541666666666,0.2077922077922078,0.3662337662337662
3587.0,llama4_scout,38.882605491720454,47.294117647058826,56.48039215686274,43.88235294117647,sensros,round_1,0.2498448196472954,0.031713161250057,0.0388769187328529,0.6341463414634146,0.2946428571428571,0.3625110521662246,0.1204605845881311,0.2440318302387268,0.358974358974359
3588.0,deepseek-r1,38.879205654865096,49.21568627450981,61.6764705882353,41.0,rotor,round_1,0.250371914318569,0.0564654521510182,0.0686400733231693,0.6470588235294118,0.2293233082706766,0.3486750348675035,0.1146853146853146,0.2147838214783821,0.3486750348675035
3589.0,gpt-4o,38.87616046229434,,,,citybus,round_1,0.2690580601983572,0.0497634388499653,0.0762294286662258,0.680327868852459,0.2699115044247787,0.531810766721044,0.2847790507364975,0.365415986949429,0.531810766721044
3590.0,llama-3.3-70b-instruct,38.872362522560415,47.3921568627451,53.38235294117647,43.46078431372549,rotor,round_1,0.2044364022451431,0.0352414546606294,0.0506418187424372,0.5664488017429193,0.1654135338345864,0.4050991501416431,0.1477272727272727,0.2804532577903683,0.4050991501416431
3591.0,nemotron-4-340b-instruct,38.867463890009155,40.372549019607845,50.8921568627451,36.990196078431374,feda,round_1,0.2558480201419127,0.0461034617834651,0.0760915687897449,0.6859504132231405,0.2152466367713004,0.4867724867724868,0.2371681415929203,0.3068783068783068,0.4867724867724868
3592.0,llama4_scout,38.83873544955718,47.294117647058826,56.48039215686274,43.88235294117647,veh_app,round_1,0.2243437348165683,0.0118423131305078,0.0167786729415846,0.5784313725490197,0.2903225806451613,0.3823529411764705,0.1445427728613569,0.2470588235294117,0.3794117647058823
3593.0,llama4_scout,38.8368517797012,47.294117647058826,56.48039215686274,43.88235294117647,kraz,round_1,0.210519802751166,0.0206776735521922,0.0429819382530596,0.6214689265536724,0.1569506726457399,0.3977695167286246,0.1492537313432836,0.2453531598513011,0.3977695167286246
3594.0,llama-3.1-70b-instruct,38.83268328399694,50.01960784313726,50.20588235294117,46.372549019607845,feda,round_1,0.2364053275453945,0.0444593369464813,0.0613368981878447,0.6694214876033058,0.1704035874439461,0.3676703645007923,0.1621621621621621,0.259904912836767,0.3676703645007923
